Linux 5.15.0-136-generic (qiang-gpu6) 	09/24/25 	_x86_64_	(10 CPU)

18:17:36     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:19:30     all   73.90    0.00    5.82    0.00    0.00    7.83    0.00    0.00    0.00   12.45
18:19:31     all   75.33    0.00    5.94    0.00    0.00    7.75    0.00    0.00    0.00   10.98
18:19:32     all   76.35    0.00    6.71    0.00    0.00    7.31    0.00    0.00    0.00    9.62
18:19:33     all   75.93    0.00    5.54    0.00    0.00    7.45    0.00    0.00    0.00   11.08
18:19:34     all   74.32    0.00    7.82    0.00    0.00    7.52    0.00    0.00    0.00   10.33
18:19:35     all   74.82    0.00    7.22    0.10    0.00    7.22    0.00    0.00    0.00   10.63
18:19:36     all   77.80    0.00    8.30    0.00    0.00    7.30    0.00    0.00    0.00    6.60
18:19:37     all   76.13    0.00    6.14    0.00    0.00    7.75    0.00    0.00    0.00    9.97
18:19:38     all   74.85    0.00    6.24    0.00    0.00    8.25    0.00    0.00    0.00   10.66
18:19:39     all   76.94    0.00    5.44    0.00    0.00    7.96    0.00    0.00    0.00    9.67
18:19:40     all   74.45    0.00    6.14    0.00    0.00    6.94    0.00    0.00    0.00   12.47
18:19:41     all   75.30    0.00    5.95    0.00    0.00    7.36    0.00    0.00    0.00   11.39
18:19:42     all   75.83    0.00    5.94    0.00    0.00    7.35    0.00    0.00    0.00   10.88
18:19:43     all   75.82    0.00    6.19    0.00    0.00    7.69    0.00    0.00    0.00   10.29
18:19:44     all   78.49    0.00    7.74    0.00    0.00    7.34    0.00    0.00    0.00    6.43
18:19:45     all   75.68    0.00    6.23    0.00    0.00    7.54    0.00    0.00    0.00   10.55
18:19:46     all   76.18    0.00    7.01    0.00    0.00    7.21    0.00    0.00    0.00    9.61
18:19:47     all   78.08    0.00    6.46    0.00    0.00    7.27    0.00    0.00    0.00    8.18
18:19:48     all   78.02    0.00    6.19    0.00    0.00    7.49    0.00    0.00    0.00    8.29
18:19:49     all   77.31    0.00    6.47    0.00    0.00    7.26    0.00    0.00    0.00    8.96
18:19:50     all   76.34    0.00    6.57    0.00    0.00    7.48    0.00    0.00    0.00    9.61
18:19:51     all   74.90    0.00    6.05    0.00    0.00    7.76    0.00    0.00    0.00   11.29
18:19:52     all   74.57    0.00    6.63    0.00    0.00    8.14    0.00    0.00    0.00   10.65
18:19:53     all   73.74    0.00    6.44    0.00    0.00    7.85    0.00    0.00    0.00   11.97
18:19:54     all   74.24    0.00    7.07    0.00    0.00    7.68    0.00    0.00    0.00   11.01
18:19:55     all   77.30    0.00    7.20    0.00    0.00    7.80    0.00    0.00    0.00    7.70
18:19:56     all   73.85    0.00    8.12    0.00    0.00    7.82    0.00    0.00    0.00   10.22
18:19:57     all   76.88    0.00    6.81    0.00    0.00    7.31    0.00    0.00    0.00    9.01
18:19:58     all   75.65    0.00    7.04    0.00    0.00    7.55    0.00    0.00    0.00    9.76
18:19:59     all   75.81    0.00    6.75    0.00    0.00    7.66    0.00    0.00    0.00    9.78
18:20:00     all   76.46    0.00    6.34    0.00    0.00    7.65    0.00    0.00    0.00    9.56
18:20:01     all   74.75    0.00    6.61    0.00    0.00    7.52    0.00    0.00    0.00   11.12
18:20:02     all   77.82    0.00    5.79    0.00    0.00    7.39    0.00    0.00    0.00    8.99
18:20:03     all   74.34    0.00    5.86    0.00    0.00    7.88    0.00    0.00    0.00   11.92
18:20:04     all   77.52    0.00    6.75    0.00    0.00    7.16    0.00    0.00    0.00    8.57
18:20:05     all   74.70    0.00    8.10    0.00    0.00    7.90    0.00    0.00    0.00    9.30
18:20:06     all   76.58    0.00    7.11    0.10    0.00    7.61    0.00    0.00    0.00    8.61
18:20:07     all   77.61    0.00    6.53    0.00    0.00    6.83    0.00    0.00    0.00    9.04
18:20:08     all   75.88    0.00    6.46    0.00    0.00    6.96    0.00    0.00    0.00   10.70
18:20:09     all   75.70    0.00    7.00    0.00    0.00    7.20    0.00    0.00    0.00   10.10
18:20:10     all   78.15    0.00    7.05    0.00    0.00    6.95    0.00    0.00    0.00    7.85
18:20:11     all   75.73    0.00    6.22    0.00    0.00    7.82    0.00    0.00    0.00   10.23
18:20:12     all   75.78    0.00    6.91    0.00    0.00    7.11    0.00    0.00    0.00   10.21
18:20:13     all   80.24    0.00    5.02    0.00    0.00    7.42    0.00    0.00    0.00    7.32
18:20:14     all   75.35    0.00    7.04    0.00    0.00    7.85    0.00    0.00    0.00    9.76
18:20:15     all   78.24    0.00    7.29    0.00    0.00    7.39    0.00    0.00    0.00    7.09
18:20:16     all   75.90    0.00    7.63    0.00    0.00    7.73    0.00    0.00    0.00    8.73
18:20:17     all   75.40    0.00    7.00    0.00    0.00    7.40    0.00    0.00    0.00   10.20
18:20:18     all   77.30    0.00    5.80    0.00    0.00    7.90    0.00    0.00    0.00    9.00
18:20:19     all   74.47    0.00    6.21    0.00    0.00    8.31    0.00    0.00    0.00   11.01
18:20:20     all   75.38    0.00    6.53    0.00    0.00    7.54    0.00    0.00    0.00   10.55
18:20:21     all   74.42    0.00    7.02    0.00    0.00    7.62    0.00    0.00    0.00   10.93
18:20:22     all   75.60    0.00    7.56    0.00    0.00    7.76    0.00    0.00    0.00    9.07
18:20:23     all   73.40    0.00    7.60    0.00    0.00    7.80    0.00    0.00    0.00   11.20
18:20:24     all   76.53    0.00    6.22    0.00    0.00    7.42    0.00    0.00    0.00    9.83
18:20:25     all   75.15    0.00    8.35    0.00    0.00    7.34    0.00    0.00    0.00    9.15
18:20:26     all   76.70    0.00    7.70    0.00    0.00    7.50    0.00    0.00    0.00    8.10
18:20:27     all   75.18    0.00    7.57    0.00    0.00    7.27    0.00    0.00    0.00    9.99
18:20:28     all   74.57    0.00    8.01    0.00    0.00    7.41    0.00    0.00    0.00   10.01
18:20:29     all   76.70    0.00    6.10    0.00    0.00    7.30    0.00    0.00    0.00    9.90
18:20:30     all   74.02    0.00    7.62    0.00    0.00    7.12    0.00    0.00    0.00   11.23
18:20:31     all   74.50    0.00    6.45    0.10    0.00    7.06    0.00    0.00    0.00   11.90
18:20:32     all   75.63    0.00    7.02    0.00    0.00    7.32    0.00    0.00    0.00   10.03
18:20:33     all   76.53    0.00    5.92    0.00    0.00    7.02    0.00    0.00    0.00   10.53
18:20:34     all   75.30    0.00    6.57    0.00    0.00    7.57    0.00    0.00    0.00   10.56
18:20:35     all   77.94    0.00    7.29    0.00    0.00    7.79    0.00    0.00    0.00    6.98
18:20:36     all   76.58    0.00    6.83    0.00    0.00    7.14    0.00    0.00    0.00    9.45
18:20:37     all   75.18    0.00    6.36    0.00    0.00    7.87    0.00    0.00    0.00   10.60
18:20:38     all   75.35    0.00    6.64    0.00    0.00    7.55    0.00    0.00    0.00   10.46
18:20:39     all   75.28    0.00    5.75    0.00    0.00    7.67    0.00    0.00    0.00   11.30
18:20:40     all   74.97    0.00    6.61    0.00    0.00    7.21    0.00    0.00    0.00   11.21
18:20:41     all   76.03    0.00    6.52    0.10    0.00    7.92    0.00    0.00    0.00    9.43
18:20:42     all   75.10    0.00    6.33    0.00    0.00    7.43    0.00    0.00    0.00   11.14
18:20:43     all   75.42    0.00    6.99    0.00    0.00    7.29    0.00    0.00    0.00   10.29
18:20:44     all   75.00    0.00    5.77    0.00    0.00    7.29    0.00    0.00    0.00   11.94
18:20:45     all   74.25    0.00    8.35    0.00    0.00    7.75    0.00    0.00    0.00    9.66
18:20:46     all   75.72    0.00    7.59    0.20    0.00    7.79    0.00    0.00    0.00    8.69
18:20:47     all   75.38    0.00    5.45    0.00    0.00    7.67    0.00    0.00    0.00   11.50
18:20:48     all   75.58    0.00    5.93    0.00    0.00    7.34    0.00    0.00    0.00   11.16
18:20:49     all   75.68    0.00    6.96    0.00    0.00    7.57    0.00    0.00    0.00    9.79
18:20:50     all   75.58    0.00    6.23    0.00    0.00    7.94    0.00    0.00    0.00   10.25
18:20:51     all   75.88    0.00    6.51    0.00    0.00    7.01    0.00    0.00    0.00   10.61
18:20:52     all   76.45    0.00    5.99    0.00    0.00    7.29    0.00    0.00    0.00   10.28
18:20:53     all   77.76    0.00    6.88    0.00    0.00    7.38    0.00    0.00    0.00    7.99
18:20:54     all   77.05    0.00    6.71    0.00    0.00    7.11    0.00    0.00    0.00    9.12
18:20:55     all   77.15    0.00    8.32    0.00    0.00    7.21    0.00    0.00    0.00    7.31
18:20:56     all   75.10    0.00    7.53    0.10    0.00    7.73    0.00    0.00    0.00    9.54
18:20:57     all   77.63    0.00    5.92    0.00    0.00    7.52    0.00    0.00    0.00    8.93
18:20:58     all   75.38    0.00    6.63    0.00    0.00    7.34    0.00    0.00    0.00   10.65
18:20:59     all   75.86    0.00    6.44    0.00    0.00    7.65    0.00    0.00    0.00   10.06
18:21:00     all   75.02    0.00    6.49    0.00    0.00    7.29    0.00    0.00    0.00   11.19
18:21:01     all   75.58    0.00    6.43    0.00    0.00    7.44    0.00    0.00    0.00   10.55
18:21:02     all   77.09    0.00    5.75    0.00    0.00    7.27    0.00    0.00    0.00    9.89
18:21:03     all   74.60    0.00    7.50    0.00    0.00    7.80    0.00    0.00    0.00   10.10
18:21:04     all   76.48    0.00    6.01    0.00    0.00    7.61    0.00    0.00    0.00    9.91
18:21:05     all   77.06    0.00    6.94    0.00    0.00    7.04    0.00    0.00    0.00    8.95
18:21:06     all   75.63    0.00    6.72    0.00    0.00    7.32    0.00    0.00    0.00   10.33
18:21:07     all   74.47    0.00    5.95    0.00    0.00    7.57    0.00    0.00    0.00   12.01
18:21:08     all   76.03    0.00    7.22    0.00    0.00    7.42    0.00    0.00    0.00    9.33
18:21:09     all   74.57    0.00    6.71    0.00    0.00    7.11    0.00    0.00    0.00   11.61
18:21:10     all   78.29    0.00    6.63    0.00    0.00    7.64    0.00    0.00    0.00    7.44
18:21:11     all   75.98    0.00    5.85    0.00    0.00    7.77    0.00    0.00    0.00   10.39
18:21:12     all   76.71    0.00    5.34    0.00    0.00    7.36    0.00    0.00    0.00   10.58
18:21:13     all   75.05    0.00    6.41    0.00    0.00    7.41    0.00    0.00    0.00   11.12
18:21:14     all   75.35    0.00    6.71    0.00    0.00    7.31    0.00    0.00    0.00   10.62
18:21:15     all   77.87    0.00    7.04    0.00    0.00    7.04    0.00    0.00    0.00    8.05
18:21:16     all   75.03    0.00    8.32    0.00    0.00    6.82    0.00    0.00    0.00    9.83
18:21:17     all   73.12    0.00    6.92    0.00    0.00    7.92    0.00    0.00    0.00   12.04
18:21:18     all   77.33    0.00    4.71    0.00    0.00    7.42    0.00    0.00    0.00   10.53
18:21:19     all   76.99    0.00    5.75    0.00    0.00    7.37    0.00    0.00    0.00    9.89
18:21:20     all   76.43    0.00    6.12    0.00    0.00    7.32    0.00    0.00    0.00   10.13
18:21:21     all   75.58    0.00    5.93    0.10    0.00    7.34    0.00    0.00    0.00   11.06
18:21:22     all   77.35    0.00    6.71    0.00    0.00    7.52    0.00    0.00    0.00    8.42
18:21:23     all   75.03    0.00    6.52    0.00    0.00    8.32    0.00    0.00    0.00   10.13
18:21:24     all   73.85    0.00    6.31    0.00    0.00    7.72    0.00    0.00    0.00   12.12
18:21:25     all   77.22    0.00    7.09    0.00    0.00    6.69    0.00    0.00    0.00    8.99
18:21:26     all   74.47    0.00    8.00    0.20    0.00    7.19    0.00    0.00    0.00   10.13
18:21:27     all   74.52    0.00    7.32    0.00    0.00    6.82    0.00    0.00    0.00   11.33
18:21:28     all   76.86    0.00    6.14    0.00    0.00    7.44    0.00    0.00    0.00    9.56
18:21:29     all   75.68    0.00    6.83    0.00    0.00    7.54    0.00    0.00    0.00    9.95
18:21:30     all   76.11    0.00    6.25    0.00    0.00    7.36    0.00    0.00    0.00   10.28
18:21:31     all   75.86    0.00    6.84    0.00    0.00    7.44    0.00    0.00    0.00    9.86
18:21:32     all   74.00    0.00    7.83    0.00    0.00    7.73    0.00    0.00    0.00   10.44
18:21:33     all   73.35    0.00    8.02    0.00    0.00    7.72    0.00    0.00    0.00   10.92
18:21:34     all   74.83    0.00    7.09    0.00    0.00    7.19    0.00    0.00    0.00   10.89
18:21:35     all   77.16    0.00    6.44    0.00    0.00    7.14    0.00    0.00    0.00    9.26
18:21:36     all   75.08    0.00    7.80    0.00    0.00    7.29    0.00    0.00    0.00    9.83
18:21:37     all   73.90    0.00    6.70    0.00    0.00    7.70    0.00    0.00    0.00   11.70
18:21:38     all   75.98    0.00    6.03    0.00    0.00    7.84    0.00    0.00    0.00   10.15
18:21:39     all   73.67    0.00    7.41    0.00    0.00    7.91    0.00    0.00    0.00   11.01
18:21:40     all   75.45    0.00    7.85    0.00    0.00    7.44    0.00    0.00    0.00    9.26
18:21:41     all   74.47    0.00    7.24    0.00    0.00    7.54    0.00    0.00    0.00   10.75
18:21:42     all   74.25    0.00    6.89    0.00    0.00    7.09    0.00    0.00    0.00   11.78
18:21:43     all   75.48    0.00    7.34    0.00    0.00    7.64    0.00    0.00    0.00    9.55
18:21:44     all   76.46    0.00    5.53    0.00    0.00    7.75    0.00    0.00    0.00   10.26
18:21:45     all   74.80    0.00    8.00    0.00    0.00    7.40    0.00    0.00    0.00    9.80
18:21:46     all   76.51    0.00    8.23    0.00    0.00    7.33    0.00    0.00    0.00    7.93
18:21:47     all   75.53    0.00    6.85    0.00    0.00    7.25    0.00    0.00    0.00   10.37
18:21:48     all   76.35    0.00    6.19    0.00    0.00    7.58    0.00    0.00    0.00    9.88
18:21:49     all   76.13    0.00    5.52    0.00    0.00    8.02    0.00    0.00    0.00   10.33
18:21:50     all   75.40    0.00    7.76    0.00    0.00    7.56    0.00    0.00    0.00    9.27
18:21:51     all   71.31    0.00    7.22    0.10    0.00    7.92    0.00    0.00    0.00   13.44
18:21:52     all   77.98    0.00    5.91    0.00    0.00    7.41    0.00    0.00    0.00    8.71
18:21:53     all   73.99    0.00    6.45    0.00    0.00    7.56    0.00    0.00    0.00   12.00
18:21:54     all   76.05    0.00    7.21    0.00    0.00    7.52    0.00    0.00    0.00    9.22
18:21:55     all   78.52    0.00    5.07    0.00    0.00    7.40    0.00    0.00    0.00    9.02
18:21:56     all   75.10    0.00    8.70    0.00    0.00    8.00    0.00    0.00    0.00    8.20
18:21:57     all   76.48    0.00    6.33    0.00    0.00    7.54    0.00    0.00    0.00    9.65
18:21:58     all   73.82    0.00    6.22    0.00    0.00    7.82    0.00    0.00    0.00   12.14
18:21:59     all   76.36    0.00    6.84    0.00    0.00    7.85    0.00    0.00    0.00    8.95
18:22:00     all   77.12    0.00    5.89    0.00    0.00    7.29    0.00    0.00    0.00    9.69
18:22:01     all   74.82    0.00    6.42    0.20    0.00    7.42    0.00    0.00    0.00   11.13
18:22:02     all   74.27    0.00    6.73    0.00    0.00    7.94    0.00    0.00    0.00   11.06
18:22:03     all   74.82    0.00    6.17    0.10    0.00    7.99    0.00    0.00    0.00   10.92
18:22:04     all   73.19    0.00    7.23    0.00    0.00    7.73    0.00    0.00    0.00   11.85
18:22:05     all   76.61    0.00    5.14    0.00    0.00    7.16    0.00    0.00    0.00   11.09
18:22:06     all   76.13    0.00    8.43    0.20    0.00    7.82    0.00    0.00    0.00    7.42
18:22:07     all   76.88    0.00    7.61    0.00    0.00    7.21    0.00    0.00    0.00    8.31
18:22:08     all   76.16    0.00    6.64    0.00    0.00    7.34    0.00    0.00    0.00    9.86
18:22:09     all   74.95    0.00    7.29    0.00    0.00    7.58    0.00    0.00    0.00   10.18
18:22:10     all   74.82    0.00    5.97    0.00    0.00    7.28    0.00    0.00    0.00   11.93
18:22:11     all   74.60    0.00    7.23    0.00    0.00    7.03    0.00    0.00    0.00   11.14
18:22:12     all   75.30    0.00    6.22    0.00    0.00    7.43    0.00    0.00    0.00   11.04
18:22:13     all   75.38    0.00    6.36    0.00    0.00    7.16    0.00    0.00    0.00   11.10
18:22:14     all   79.20    0.00    5.90    0.00    0.00    7.00    0.00    0.00    0.00    7.90
18:22:15     all   74.95    0.00    6.84    0.00    0.00    7.24    0.00    0.00    0.00   10.97
18:22:16     all   76.66    0.00    8.45    0.10    0.00    7.34    0.00    0.00    0.00    7.44
18:22:17     all   74.52    0.00    6.45    0.00    0.00    7.15    0.00    0.00    0.00   11.88
18:22:18     all   76.51    0.00    6.63    0.00    0.00    7.13    0.00    0.00    0.00    9.74
18:22:19     all   76.75    0.00    6.41    0.00    0.00    7.52    0.00    0.00    0.00    9.32
18:22:20     all   77.14    0.00    5.44    0.00    0.00    7.05    0.00    0.00    0.00   10.37
18:22:21     all   75.03    0.00    7.52    0.10    0.00    7.92    0.00    0.00    0.00    9.43
18:22:22     all   76.19    0.00    6.46    0.00    0.00    7.06    0.00    0.00    0.00   10.29
18:22:23     all   75.98    0.00    5.93    0.00    0.00    7.24    0.00    0.00    0.00   10.85
