Linux 5.15.0-136-generic (qiang-gpu6) 	09/12/25 	_x86_64_	(10 CPU)

18:21:30     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:25:08     all   17.19    0.00    4.75    0.00    0.00    7.58    0.00    0.00    0.00   70.48
18:25:09     all   16.58    0.00    4.35    0.00    0.00    8.19    0.00    0.00    0.00   70.88
18:25:10     all   20.00    0.00    6.26    0.20    0.00    8.08    0.00    0.00    0.00   65.45
18:25:11     all   16.62    0.00    5.27    0.00    0.00    8.31    0.00    0.00    0.00   69.81
18:25:12     all   16.65    0.00    5.31    0.00    0.00    7.66    0.00    0.00    0.00   70.38
18:25:13     all   17.11    0.00    4.35    0.00    0.00    8.40    0.00    0.00    0.00   70.14
18:25:14     all   17.06    0.00    4.77    0.00    0.00    8.63    0.00    0.00    0.00   69.54
18:25:15     all   15.71    0.00    4.69    0.31    0.00    8.27    0.00    0.00    0.00   71.02
18:25:16     all   16.77    0.00    5.35    0.00    0.00    8.59    0.00    0.00    0.00   69.29
18:25:17     all   16.82    0.00    4.28    0.00    0.00    8.15    0.00    0.00    0.00   70.74
18:25:18     all   16.33    0.00    5.07    0.00    0.00    8.62    0.00    0.00    0.00   69.98
18:25:19     all   16.80    0.00    3.84    0.00    0.00    8.71    0.00    0.00    0.00   70.64
18:25:20     all   17.90    0.00    4.68    0.31    0.00    8.04    0.00    0.00    0.00   69.07
18:25:21     all   18.06    0.00    6.43    0.00    0.00    8.27    0.00    0.00    0.00   67.24
18:25:22     all   15.85    0.00    5.62    0.00    0.00    9.41    0.00    0.00    0.00   69.12
18:25:23     all   18.12    0.00    4.35    0.00    0.00    8.40    0.00    0.00    0.00   69.13
18:25:24     all   17.64    0.00    5.14    0.00    0.00    8.37    0.00    0.00    0.00   68.85
18:25:25     all   17.17    0.00    4.17    0.30    0.00    8.03    0.00    0.00    0.00   70.33
18:25:26     all   16.86    0.00    4.32    0.00    0.00    8.43    0.00    0.00    0.00   70.40
18:25:27     all   18.02    0.00    4.35    0.00    0.00    7.79    0.00    0.00    0.00   69.84
18:25:28     all   16.91    0.00    3.89    0.00    0.00    8.81    0.00    0.00    0.00   70.39
18:25:29     all   16.73    0.00    4.97    0.00    0.00    8.01    0.00    0.00    0.00   70.28
18:25:30     all   16.63    0.00    4.67    0.30    0.00    8.82    0.00    0.00    0.00   69.57
18:25:31     all   20.30    0.00    5.66    0.00    0.00    8.08    0.00    0.00    0.00   65.96
18:25:32     all   17.49    0.00    5.13    0.00    0.00    8.34    0.00    0.00    0.00   69.05
18:25:33     all   16.90    0.00    4.79    0.00    0.00    8.45    0.00    0.00    0.00   69.86
18:25:34     all   16.87    0.00    4.70    0.00    0.00    8.69    0.00    0.00    0.00   69.73
18:25:35     all   15.86    0.00    4.22    0.21    0.00    7.93    0.00    0.00    0.00   71.78
18:25:36     all   16.72    0.00    4.46    0.00    0.00    8.51    0.00    0.00    0.00   70.31
18:25:37     all   16.77    0.00    3.70    0.10    0.00    8.54    0.00    0.00    0.00   70.88
18:25:38     all   16.75    0.00    4.39    0.00    0.00    7.76    0.00    0.00    0.00   71.09
18:25:39     all   16.50    0.00    4.66    0.00    0.00    7.49    0.00    0.00    0.00   71.36
18:25:40     all   15.99    0.00    4.89    0.31    0.00    7.94    0.00    0.00    0.00   70.88
18:25:41     all   18.42    0.00    5.66    0.00    0.00    7.72    0.00    0.00    0.00   68.21
18:25:42     all   16.87    0.00    6.03    0.00    0.00    8.69    0.00    0.00    0.00   68.40
18:25:43     all   16.27    0.00    3.68    0.00    0.00    8.50    0.00    0.00    0.00   71.55
18:25:44     all   16.17    0.00    5.49    0.00    0.00    8.75    0.00    0.00    0.00   69.58
18:25:45     all   15.27    0.00    4.99    0.41    0.00    8.25    0.00    0.00    0.00   71.08
18:25:46     all   16.90    0.00    4.89    0.00    0.00    8.45    0.00    0.00    0.00   69.76
18:25:47     all   17.07    0.00    4.98    0.00    0.00    7.93    0.00    0.00    0.00   70.02
18:25:48     all   16.43    0.00    4.49    0.00    0.00    8.37    0.00    0.00    0.00   70.71
18:25:49     all   17.64    0.00    4.28    0.00    0.00    8.26    0.00    0.00    0.00   69.83
18:25:50     all   16.92    0.00    3.65    0.20    0.00    8.00    0.00    0.00    0.00   71.23
18:25:51     all   18.06    0.00    6.76    0.00    0.00    8.48    0.00    0.00    0.00   66.70
18:25:52     all   17.13    0.00    4.99    0.00    0.00    8.36    0.00    0.00    0.00   69.52
18:25:53     all   17.23    0.00    4.08    0.00    0.00    7.75    0.00    0.00    0.00   70.95
18:25:54     all   16.88    0.00    5.33    0.00    0.00    7.74    0.00    0.00    0.00   70.05
18:25:55     all   16.09    0.00    4.92    0.31    0.00    8.91    0.00    0.00    0.00   69.77
18:25:56     all   15.96    0.00    4.47    0.00    0.00    8.94    0.00    0.00    0.00   70.63
18:25:57     all   16.14    0.00    4.73    0.00    0.00    8.94    0.00    0.00    0.00   70.20
18:25:58     all   16.99    0.00    4.65    0.00    0.00    7.79    0.00    0.00    0.00   70.58
18:25:59     all   17.42    0.00    4.71    0.00    0.00    8.71    0.00    0.00    0.00   69.16
18:26:00     all   17.50    0.00    5.60    0.31    0.00    8.14    0.00    0.00    0.00   68.46
18:26:01     all   16.97    0.00    5.28    0.00    0.00    8.03    0.00    0.00    0.00   69.72
18:26:02     all   20.23    0.00    6.06    0.00    0.00    8.01    0.00    0.00    0.00   65.71
18:26:03     all   16.72    0.00    4.93    0.00    0.00    8.96    0.00    0.00    0.00   69.39
18:26:04     all   16.89    0.00    5.09    0.00    0.00    8.75    0.00    0.00    0.00   69.28
18:26:05     all   17.27    0.00    4.02    0.30    0.00    7.93    0.00    0.00    0.00   70.48
18:26:06     all   16.95    0.00    4.57    0.00    0.00    8.22    0.00    0.00    0.00   70.25
18:26:07     all   17.29    0.00    4.22    0.00    0.00    8.04    0.00    0.00    0.00   70.45
18:26:08     all   17.56    0.00    3.76    0.00    0.00    7.61    0.00    0.00    0.00   71.07
18:26:09     all   17.15    0.00    5.55    0.00    0.00    8.88    0.00    0.00    0.00   68.42
18:26:10     all   17.28    0.00    4.27    0.20    0.00    8.84    0.00    0.00    0.00   69.41
18:26:11     all   16.94    0.00    5.00    0.00    0.00    8.16    0.00    0.00    0.00   69.90
18:26:12     all   19.27    0.00    6.42    0.00    0.00    7.95    0.00    0.00    0.00   66.36
18:26:13     all   15.69    0.00    4.15    0.00    0.00    8.81    0.00    0.00    0.00   71.36
18:26:14     all   16.53    0.00    4.18    0.00    0.00    8.47    0.00    0.00    0.00   70.82
18:26:15     all   16.39    0.00    4.00    0.20    0.00    8.50    0.00    0.00    0.00   70.90
18:26:16     all   17.06    0.00    4.70    0.00    0.00    8.58    0.00    0.00    0.00   69.66
18:26:17     all   16.48    0.00    4.68    0.00    0.00    8.24    0.00    0.00    0.00   70.60
