Linux 5.15.0-136-generic (qiang-gpu6) 	09/24/25 	_x86_64_	(10 CPU)

16:17:16     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:20:47     all   79.00    0.00    8.36    0.00    0.00    9.15    0.00    0.00    0.00    3.48
16:20:48     all   81.35    0.00    7.56    0.00    0.00    8.17    0.00    0.00    0.00    2.92
16:20:49     all   82.06    0.00    7.82    0.00    0.00    9.12    0.00    0.00    0.00    1.00
16:20:50     all   80.84    0.00    8.88    0.00    0.00    8.98    0.00    0.00    0.00    1.30
16:20:51     all   81.48    0.00    8.21    0.00    0.00    8.81    0.00    0.00    0.00    1.50
16:20:52     all   81.21    0.00    7.94    0.00    0.00    8.74    0.00    0.00    0.00    2.11
16:20:53     all   81.47    0.00    8.26    0.00    0.00    8.66    0.00    0.00    0.00    1.61
16:20:54     all   80.86    0.00    8.47    0.00    0.00    8.97    0.00    0.00    0.00    1.69
16:20:55     all   83.90    0.00    7.10    0.00    0.00    8.20    0.00    0.00    0.00    0.80
16:20:56     all   82.97    0.00    7.41    0.00    0.00    9.02    0.00    0.00    0.00    0.60
16:20:57     all   80.34    0.00    8.12    0.00    0.00    8.12    0.00    0.00    0.00    3.41
16:20:58     all   80.44    0.00    8.78    0.00    0.00    8.28    0.00    0.00    0.00    2.50
16:20:59     all   83.62    0.00    7.19    0.00    0.00    8.49    0.00    0.00    0.00    0.70
16:21:00     all   82.85    0.00    7.02    0.00    0.00    9.13    0.00    0.00    0.00    1.00
16:21:01     all   81.75    0.00    9.17    0.00    0.00    8.28    0.00    0.00    0.00    0.80
16:21:02     all   80.38    0.00    9.36    0.00    0.00    8.96    0.00    0.00    0.00    1.29
16:21:03     all   83.28    0.00    7.65    0.00    0.00    8.36    0.00    0.00    0.00    0.70
16:21:04     all   75.98    0.00    8.71    0.00    0.00    8.71    0.00    0.00    0.00    6.61
16:21:05     all   82.68    0.00    7.71    0.00    0.00    8.71    0.00    0.00    0.00    0.90
16:21:06     all   80.40    0.00    7.70    0.00    0.00    8.80    0.00    0.00    0.00    3.10
16:21:07     all   83.57    0.00    6.71    0.00    0.00    8.22    0.00    0.00    0.00    1.50
16:21:08     all   84.00    0.00    7.04    0.00    0.00    8.55    0.00    0.00    0.00    0.40
16:21:09     all   80.38    0.00    8.31    0.00    0.00    9.01    0.00    0.00    0.00    2.30
16:21:10     all   78.08    0.00    8.59    0.20    0.00    9.49    0.00    0.00    0.00    3.64
16:21:11     all   80.84    0.00   10.48    0.00    0.00    8.28    0.00    0.00    0.00    0.40
16:21:12     all   80.22    0.00    8.69    0.00    0.00    9.19    0.00    0.00    0.00    1.90
