Linux 5.15.0-136-generic (qiang-gpu6) 	09/30/25 	_x86_64_	(10 CPU)

13:37:26     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:38:05     all   82.82    0.00    8.19    0.00    0.00    8.79    0.00    0.00    0.00    0.20
13:38:06     all   82.28    0.00    8.21    0.10    0.00    9.31    0.00    0.00    0.00    0.10
13:38:07     all   80.58    0.00   10.21    0.00    0.00    9.11    0.00    0.00    0.00    0.10
13:38:08     all   81.18    0.00    7.51    0.00    0.00    8.91    0.00    0.00    0.00    2.40
13:38:09     all   82.80    0.00    8.80    0.00    0.00    8.20    0.00    0.00    0.00    0.20
13:38:10     all   81.76    0.00    9.02    0.00    0.00    8.82    0.00    0.00    0.00    0.40
13:38:11     all   81.34    0.00    9.83    0.00    0.00    8.22    0.00    0.00    0.00    0.60
13:38:12     all   84.52    0.00    7.09    0.00    0.00    7.79    0.00    0.00    0.00    0.60
13:38:13     all   81.98    0.00    9.11    0.00    0.00    8.81    0.00    0.00    0.00    0.10
13:38:14     all   84.08    0.00    7.51    0.00    0.00    8.11    0.00    0.00    0.00    0.30
13:38:15     all   84.14    0.00    7.23    0.00    0.00    7.83    0.00    0.00    0.00    0.80
13:38:16     all   83.04    0.00    8.13    0.00    0.00    8.63    0.00    0.00    0.00    0.20
13:38:17     all   80.44    0.00   11.08    0.00    0.00    8.28    0.00    0.00    0.00    0.20
13:38:18     all   82.68    0.00    7.81    0.00    0.00    8.01    0.00    0.00    0.00    1.50
13:38:19     all   82.12    0.00    7.59    0.00    0.00    8.39    0.00    0.00    0.00    1.90
13:38:20     all   81.63    0.00    8.63    0.00    0.00    8.84    0.00    0.00    0.00    0.90
13:38:21     all   83.77    0.00    7.82    0.00    0.00    8.22    0.00    0.00    0.00    0.20
13:38:22     all   81.27    0.00    9.96    0.00    0.00    8.57    0.00    0.00    0.00    0.20
13:38:23     all   83.38    0.00    8.31    0.00    0.00    8.21    0.00    0.00    0.00    0.10
13:38:24     all   82.48    0.00    8.11    0.00    0.00    8.71    0.00    0.00    0.00    0.70
13:38:25     all   82.24    0.00    8.58    0.00    0.00    8.88    0.00    0.00    0.00    0.30
13:38:26     all   83.28    0.00    7.91    0.00    0.00    8.61    0.00    0.00    0.00    0.20
13:38:27     all   82.78    0.00    8.71    0.00    0.00    8.21    0.00    0.00    0.00    0.30
13:38:28     all   82.95    0.00    8.02    0.00    0.00    8.83    0.00    0.00    0.00    0.20
13:38:29     all   81.34    0.00    9.08    0.00    0.00    9.28    0.00    0.00    0.00    0.30
13:38:30     all   81.04    0.00    8.88    0.00    0.00    8.58    0.00    0.00    0.00    1.50
13:38:31     all   80.80    0.00    9.10    0.00    0.00    8.60    0.00    0.00    0.00    1.50
13:38:32     all   84.47    0.00    7.31    0.00    0.00    7.92    0.00    0.00    0.00    0.30
13:38:33     all   80.76    0.00    7.52    0.00    0.00    9.02    0.00    0.00    0.00    2.71
13:38:34     all   80.22    0.00    7.33    0.00    0.00    8.84    0.00    0.00    0.00    3.61
13:38:35     all   82.38    0.00    8.71    0.00    0.00    8.81    0.00    0.00    0.00    0.10
13:38:36     all   79.02    0.00    8.03    0.00    0.00    8.84    0.00    0.00    0.00    4.12
13:38:37     all   81.06    0.00   11.02    0.00    0.00    7.82    0.00    0.00    0.00    0.10
13:38:38     all   83.20    0.00    6.76    0.00    0.00    8.35    0.00    0.00    0.00    1.69
13:38:39     all   82.18    0.00    7.31    0.00    0.00    9.81    0.00    0.00    0.00    0.70
13:38:40     all   84.74    0.00    6.63    0.00    0.00    8.33    0.00    0.00    0.00    0.30
13:38:41     all   83.60    0.00    7.40    0.00    0.00    8.40    0.00    0.00    0.00    0.60
13:38:42     all   81.64    0.00    8.88    0.00    0.00    8.38    0.00    0.00    0.00    1.10
13:38:43     all   82.44    0.00    8.48    0.00    0.00    8.88    0.00    0.00    0.00    0.20
13:38:44     all   83.28    0.00    8.11    0.00    0.00    8.51    0.00    0.00    0.00    0.10
13:38:45     all   83.28    0.00    7.51    0.00    0.00    8.81    0.00    0.00    0.00    0.40
13:38:46     all   83.72    0.00    7.69    0.00    0.00    8.39    0.00    0.00    0.00    0.20
13:38:47     all   81.90    0.00    9.00    0.00    0.00    8.90    0.00    0.00    0.00    0.20
13:38:48     all   82.02    0.00    8.59    0.00    0.00    9.09    0.00    0.00    0.00    0.30
13:38:49     all   81.72    0.00    9.29    0.00    0.00    8.39    0.00    0.00    0.00    0.60
13:38:50     all   82.48    0.00    8.51    0.00    0.00    8.71    0.00    0.00    0.00    0.30
13:38:51     all   81.70    0.00    9.20    0.00    0.00    8.80    0.00    0.00    0.00    0.30
13:38:52     all   82.88    0.00    8.01    0.00    0.00    8.61    0.00    0.00    0.00    0.50
13:38:53     all   81.14    0.00    8.28    0.00    0.00    8.88    0.00    0.00    0.00    1.70
13:38:54     all   79.34    0.00    8.73    0.00    0.00    9.23    0.00    0.00    0.00    2.71
13:38:55     all   80.84    0.00    7.12    0.00    0.00    8.22    0.00    0.00    0.00    3.81
13:38:56     all   80.34    0.00    9.23    0.00    0.00    9.13    0.00    0.00    0.00    1.30
13:38:57     all   80.92    0.00   10.09    0.00    0.00    8.69    0.00    0.00    0.00    0.30
13:38:58     all   81.85    0.00    8.97    0.00    0.00    8.77    0.00    0.00    0.00    0.40
13:38:59     all   82.03    0.00    8.53    0.00    0.00    8.53    0.00    0.00    0.00    0.90
13:39:00     all   83.65    0.00    7.72    0.00    0.00    8.32    0.00    0.00    0.00    0.30
13:39:01     all   82.02    0.00    8.19    0.00    0.00    9.09    0.00    0.00    0.00    0.70
13:39:02     all   83.48    0.00    7.41    0.00    0.00    8.31    0.00    0.00    0.00    0.80
13:39:03     all   83.05    0.00    8.47    0.00    0.00    8.18    0.00    0.00    0.00    0.30
13:39:04     all   82.08    0.00    9.41    0.00    0.00    8.11    0.00    0.00    0.00    0.40
13:39:05     all   83.97    0.00    7.31    0.00    0.00    8.62    0.00    0.00    0.00    0.10
13:39:06     all   82.14    0.00    8.78    0.00    0.00    8.98    0.00    0.00    0.00    0.10
13:39:07     all   83.78    0.00    8.31    0.00    0.00    7.71    0.00    0.00    0.00    0.20
13:39:08     all   82.12    0.00    8.49    0.00    0.00    9.19    0.00    0.00    0.00    0.20
13:39:09     all   82.04    0.00    8.88    0.00    0.00    8.28    0.00    0.00    0.00    0.80
13:39:10     all   82.28    0.00    8.61    0.00    0.00    8.91    0.00    0.00    0.00    0.20
13:39:11     all   80.76    0.00    9.52    0.00    0.00    9.32    0.00    0.00    0.00    0.40
13:39:12     all   81.72    0.00    8.59    0.00    0.00    8.49    0.00    0.00    0.00    1.20
13:39:13     all   81.66    0.00    8.42    0.00    0.00    9.22    0.00    0.00    0.00    0.70
13:39:14     all   83.60    0.00    7.00    0.00    0.00    8.30    0.00    0.00    0.00    1.10
13:39:15     all   82.43    0.00    8.23    0.00    0.00    9.14    0.00    0.00    0.00    0.20
13:39:16     all   79.62    0.00    9.69    0.00    0.00    9.49    0.00    0.00    0.00    1.20
13:39:17     all   80.26    0.00   11.22    0.00    0.00    8.52    0.00    0.00    0.00    0.00
13:39:18     all   83.42    0.00    7.69    0.00    0.00    8.39    0.00    0.00    0.00    0.50
13:39:19     all   83.38    0.00    7.96    0.00    0.00    8.16    0.00    0.00    0.00    0.50
13:39:20     all   82.73    0.00    8.18    0.00    0.00    8.98    0.00    0.00    0.00    0.10
13:39:21     all   83.07    0.00    8.17    0.00    0.00    8.27    0.00    0.00    0.00    0.50
13:39:22     all   81.95    0.00    9.33    0.00    0.00    8.63    0.00    0.00    0.00    0.10
13:39:23     all   84.58    0.00    7.41    0.00    0.00    7.61    0.00    0.00    0.00    0.40
13:39:24     all   83.35    0.00    7.48    0.00    0.00    8.87    0.00    0.00    0.00    0.30
13:39:25     all   81.83    0.00    9.14    0.00    0.00    8.84    0.00    0.00    0.00    0.20
13:39:26     all   81.64    0.00    9.28    0.00    0.00    9.08    0.00    0.00    0.00    0.00
13:39:27     all   81.94    0.00    9.28    0.00    0.00    8.48    0.00    0.00    0.00    0.30
13:39:28     all   83.37    0.00    8.02    0.00    0.00    8.42    0.00    0.00    0.00    0.20
13:39:29     all   83.12    0.00    7.64    0.00    0.00    8.84    0.00    0.00    0.00    0.40
13:39:30     all   84.17    0.00    6.71    0.00    0.00    9.12    0.00    0.00    0.00    0.00
13:39:31     all   82.44    0.00    8.58    0.00    0.00    8.18    0.00    0.00    0.00    0.80
13:39:32     all   80.16    0.00    9.52    0.00    0.00    9.52    0.00    0.00    0.00    0.80
13:39:33     all   83.58    0.00    7.71    0.00    0.00    8.31    0.00    0.00    0.00    0.40
13:39:34     all   79.64    0.00   10.88    0.00    0.00    9.18    0.00    0.00    0.00    0.30
13:39:35     all   82.48    0.00    8.81    0.00    0.00    8.71    0.00    0.00    0.00    0.00
13:39:36     all   83.27    0.00    6.91    0.00    0.00    9.02    0.00    0.00    0.00    0.80
13:39:37     all   78.36    0.00    9.22    0.00    0.00    8.92    0.00    0.00    0.00    3.51
13:39:38     all   82.46    0.00    8.52    0.00    0.00    8.62    0.00    0.00    0.00    0.40
13:39:39     all   81.24    0.00    9.48    0.00    0.00    9.28    0.00    0.00    0.00    0.00
13:39:40     all   81.92    0.00    8.79    0.00    0.00    9.19    0.00    0.00    0.00    0.10
13:39:41     all   80.44    0.00   10.23    0.00    0.00    9.03    0.00    0.00    0.00    0.30
13:39:42     all   81.78    0.00    8.91    0.00    0.00    9.01    0.00    0.00    0.00    0.30
13:39:43     all   79.78    0.00    8.11    0.00    0.00    8.81    0.00    0.00    0.00    3.30
13:39:44     all   83.98    0.00    7.01    0.00    0.00    8.61    0.00    0.00    0.00    0.40
13:39:45     all   82.90    0.00    8.35    0.00    0.00    8.35    0.00    0.00    0.00    0.40
13:39:46     all   84.04    0.00    7.33    0.00    0.00    8.23    0.00    0.00    0.00    0.40
13:39:47     all   82.82    0.00    8.49    0.00    0.00    8.59    0.00    0.00    0.00    0.10
13:39:48     all   81.50    0.00    9.70    0.00    0.00    8.60    0.00    0.00    0.00    0.20
13:39:49     all   80.90    0.00    8.24    0.00    0.00    9.05    0.00    0.00    0.00    1.81
13:39:50     all   85.14    0.00    6.93    0.00    0.00    7.73    0.00    0.00    0.00    0.20
13:39:51     all   82.14    0.00    8.48    0.00    0.00    8.68    0.00    0.00    0.00    0.70
13:39:52     all   78.86    0.00    8.57    0.00    0.00    8.97    0.00    0.00    0.00    3.59
13:39:53     all   75.55    0.00    8.25    0.00    0.00    8.65    0.00    0.00    0.00    7.55
13:39:54     all   77.25    0.00    9.52    0.00    0.00    9.12    0.00    0.00    0.00    4.11
13:39:55     all   81.30    0.00    7.90    0.00    0.00    8.60    0.00    0.00    0.00    2.20
13:39:56     all   82.67    0.00    8.82    0.00    0.00    8.42    0.00    0.00    0.00    0.10
13:39:57     all   81.82    0.00    9.69    0.00    0.00    8.49    0.00    0.00    0.00    0.00
13:39:58     all   83.60    0.00    7.30    0.00    0.00    8.90    0.00    0.00    0.00    0.20
13:39:59     all   82.35    0.00    9.03    0.00    0.00    8.43    0.00    0.00    0.00    0.20
13:40:00     all   81.44    0.00    8.78    0.00    0.00    9.28    0.00    0.00    0.00    0.50
13:40:01     all   83.13    0.00    6.93    0.00    0.00    7.83    0.00    0.00    0.00    2.11
13:40:02     all   82.70    0.00    7.70    0.00    0.00    8.50    0.00    0.00    0.00    1.10
13:40:03     all   80.68    0.00    8.31    0.00    0.00    9.31    0.00    0.00    0.00    1.70
13:40:04     all   80.78    0.00    9.61    0.00    0.00    8.31    0.00    0.00    0.00    1.30
13:40:05     all   82.92    0.00    8.09    0.00    0.00    8.29    0.00    0.00    0.00    0.70
13:40:06     all   83.77    0.00    7.52    0.00    0.00    8.72    0.00    0.00    0.00    0.00
13:40:07     all   82.53    0.00    8.78    0.00    0.00    8.18    0.00    0.00    0.00    0.50
13:40:08     all   83.65    0.00    7.52    0.00    0.00    8.43    0.00    0.00    0.00    0.40
13:40:09     all   83.47    0.00    7.62    0.00    0.00    8.72    0.00    0.00    0.00    0.20
13:40:10     all   84.93    0.00    6.09    0.00    0.00    8.58    0.00    0.00    0.00    0.40
13:40:11     all   83.68    0.00    7.31    0.00    0.00    8.91    0.00    0.00    0.00    0.10
13:40:12     all   79.30    0.00    9.20    0.00    0.00    9.50    0.00    0.00    0.00    2.00
13:40:13     all   83.10    0.00    7.40    0.00    0.00    8.80    0.00    0.00    0.00    0.70
13:40:14     all   81.96    0.00    9.02    0.00    0.00    8.82    0.00    0.00    0.00    0.20
13:40:15     all   83.30    0.00    8.20    0.00    0.00    8.40    0.00    0.00    0.00    0.10
13:40:16     all   84.77    0.00    6.91    0.00    0.00    8.22    0.00    0.00    0.00    0.10
13:40:17     all   79.78    0.00   10.96    0.00    0.00    8.86    0.00    0.00    0.00    0.40
13:40:18     all   83.00    0.00    8.70    0.00    0.00    8.10    0.00    0.00    0.00    0.20
13:40:19     all   79.56    0.00    9.52    0.00    0.00    8.92    0.00    0.00    0.00    2.00
13:40:20     all   82.02    0.00    8.29    0.00    0.00    8.09    0.00    0.00    0.00    1.60
13:40:21     all   81.95    0.00    7.72    0.00    0.00    8.73    0.00    0.00    0.00    1.60
13:40:22     all   80.84    0.00    8.48    0.00    0.00    8.38    0.00    0.00    0.00    2.30
13:40:23     all   81.52    0.00    9.09    0.00    0.00    9.19    0.00    0.00    0.00    0.20
13:40:24     all   83.88    0.00    7.81    0.00    0.00    8.11    0.00    0.00    0.00    0.20
13:40:25     all   82.10    0.00    8.30    0.00    0.00    8.90    0.00    0.00    0.00    0.70
13:40:26     all   82.95    0.00    8.63    0.00    0.00    8.22    0.00    0.00    0.00    0.20
13:40:27     all   81.72    0.00   10.49    0.00    0.00    7.69    0.00    0.00    0.00    0.10
13:40:28     all   85.09    0.00    7.01    0.00    0.00    7.91    0.00    0.00    0.00    0.00
13:40:29     all   82.93    0.00    8.33    0.00    0.00    8.23    0.00    0.00    0.00    0.50
13:40:30     all   83.82    0.00    6.99    0.00    0.00    8.89    0.00    0.00    0.00    0.30
13:40:31     all   83.70    0.00    7.40    0.00    0.00    8.80    0.00    0.00    0.00    0.10
13:40:32     all   81.68    0.00    9.21    0.00    0.00    9.01    0.00    0.00    0.00    0.10
13:40:33     all   81.10    0.00    9.90    0.00    0.00    8.90    0.00    0.00    0.00    0.10
13:40:34     all   82.80    0.00    7.70    0.00    0.00    8.80    0.00    0.00    0.00    0.70
13:40:35     all   81.74    0.00    9.08    0.00    0.00    8.88    0.00    0.00    0.00    0.30
13:40:36     all   83.37    0.00    7.01    0.00    0.00    9.32    0.00    0.00    0.00    0.30
13:40:37     all   81.46    0.00    9.97    0.00    0.00    8.47    0.00    0.00    0.00    0.10
13:40:38     all   83.45    0.00    8.22    0.00    0.00    8.22    0.00    0.00    0.00    0.10
13:40:39     all   82.32    0.00    8.79    0.00    0.00    8.59    0.00    0.00    0.00    0.30
13:40:40     all   83.85    0.00    7.12    0.00    0.00    8.73    0.00    0.00    0.00    0.30
13:40:41     all   83.93    0.00    7.49    0.00    0.00    8.48    0.00    0.00    0.00    0.10
13:40:42     all   82.63    0.00    8.08    0.00    0.00    8.58    0.00    0.00    0.00    0.70
13:40:43     all   81.75    0.00    9.03    0.00    0.00    9.03    0.00    0.00    0.00    0.20
13:40:44     all   80.48    0.00    9.91    0.00    0.00    9.41    0.00    0.00    0.00    0.20
13:40:45     all   82.38    0.00    9.01    0.00    0.00    8.51    0.00    0.00    0.00    0.10
13:40:46     all   81.82    0.00    8.49    0.00    0.00    8.99    0.00    0.00    0.00    0.70
13:40:47     all   81.86    0.00    9.92    0.00    0.00    8.02    0.00    0.00    0.00    0.20
13:40:48     all   82.80    0.00    8.10    0.00    0.00    9.00    0.00    0.00    0.00    0.10
13:40:49     all   84.98    0.00    6.51    0.00    0.00    7.91    0.00    0.00    0.00    0.60
13:40:50     all   82.48    0.00    8.21    0.00    0.00    9.01    0.00    0.00    0.00    0.30
13:40:51     all   82.88    0.00    8.61    0.00    0.00    8.21    0.00    0.00    0.00    0.30
13:40:52     all   82.44    0.00    8.18    0.00    0.00    9.18    0.00    0.00    0.00    0.20
13:40:53     all   82.68    0.00    9.21    0.00    0.00    7.81    0.00    0.00    0.00    0.30
13:40:54     all   83.53    0.00    7.83    0.00    0.00    8.33    0.00    0.00    0.00    0.30
13:40:55     all   83.23    0.00    8.08    0.00    0.00    8.58    0.00    0.00    0.00    0.10
13:40:56     all   82.65    0.00    8.32    0.00    0.00    8.73    0.00    0.00    0.00    0.30
13:40:57     all   81.92    0.00    9.09    0.00    0.00    8.79    0.00    0.00    0.00    0.20
13:40:58     all   83.27    0.00    8.82    0.00    0.00    7.82    0.00    0.00    0.00    0.10
13:40:59     all   80.68    0.00   10.21    0.00    0.00    9.01    0.00    0.00    0.00    0.10
13:41:00     all   82.40    0.00    8.50    0.00    0.00    8.70    0.00    0.00    0.00    0.40
13:41:01     all   83.70    0.00    7.50    0.00    0.00    8.70    0.00    0.00    0.00    0.10
13:41:02     all   81.04    0.00   10.28    0.00    0.00    8.68    0.00    0.00    0.00    0.00
13:41:03     all   82.63    0.00    8.38    0.00    0.00    8.58    0.00    0.00    0.00    0.40
13:41:04     all   83.85    0.00    7.32    0.00    0.00    8.43    0.00    0.00    0.00    0.40
13:41:05     all   82.20    0.00    8.60    0.00    0.00    9.00    0.00    0.00    0.00    0.20
13:41:06     all   82.42    0.00    7.99    0.00    0.00    8.59    0.00    0.00    0.00    1.00
13:41:07     all   83.32    0.00    8.19    0.00    0.00    8.29    0.00    0.00    0.00    0.20
13:41:08     all   83.94    0.00    7.43    0.00    0.00    8.03    0.00    0.00    0.00    0.60
13:41:09     all   81.54    0.00   10.28    0.00    0.00    8.08    0.00    0.00    0.00    0.10
13:41:10     all   83.57    0.00    7.52    0.00    0.00    8.92    0.00    0.00    0.00    0.00
13:41:11     all   83.94    0.00    7.13    0.00    0.00    8.63    0.00    0.00    0.00    0.30
13:41:12     all   82.88    0.00    8.01    0.00    0.00    8.51    0.00    0.00    0.00    0.60
13:41:13     all   80.68    0.00    9.91    0.00    0.00    9.11    0.00    0.00    0.00    0.30
13:41:14     all   81.89    0.00    8.36    0.00    0.00    9.05    0.00    0.00    0.00    0.70
13:41:15     all   80.44    0.00   10.08    0.00    0.00    8.78    0.00    0.00    0.00    0.70
13:41:16     all   82.35    0.00    8.12    0.00    0.00    8.83    0.00    0.00    0.00    0.70
13:41:17     all   81.80    0.00    9.40    0.00    0.00    8.50    0.00    0.00    0.00    0.30
13:41:18     all   83.45    0.00    7.88    0.00    0.00    8.57    0.00    0.00    0.00    0.10
13:41:19     all   83.15    0.00    7.92    0.00    0.00    8.83    0.00    0.00    0.00    0.10
13:41:20     all   82.24    0.00    9.08    0.00    0.00    8.28    0.00    0.00    0.00    0.40
13:41:21     all   82.73    0.00    6.69    0.00    0.00    8.28    0.00    0.00    0.00    2.30
13:41:22     all   82.20    0.00    8.40    0.00    0.00    8.90    0.00    0.00    0.00    0.50
13:41:23     all   78.00    0.00   10.30    0.00    0.00    9.30    0.00    0.00    0.00    2.40
13:41:24     all   81.90    0.00    8.30    0.00    0.00    8.60    0.00    0.00    0.00    1.20
13:41:25     all   81.60    0.00    9.60    0.00    0.00    8.40    0.00    0.00    0.00    0.40
13:41:26     all   79.76    0.00   11.12    0.00    0.00    8.82    0.00    0.00    0.00    0.30
13:41:27     all   82.53    0.00    8.98    0.00    0.00    8.38    0.00    0.00    0.00    0.10
13:41:28     all   82.50    0.00    7.80    0.00    0.00    8.00    0.00    0.00    0.00    1.70
13:41:29     all   84.62    0.00    7.39    0.00    0.00    7.49    0.00    0.00    0.00    0.50
13:41:30     all   83.73    0.00    7.19    0.00    0.00    8.68    0.00    0.00    0.00    0.40
13:41:31     all   83.63    0.00    7.93    0.00    0.00    8.23    0.00    0.00    0.00    0.20
13:41:32     all   84.32    0.00    6.79    0.00    0.00    8.69    0.00    0.00    0.00    0.20
13:41:33     all   80.56    0.00    9.42    0.00    0.00    8.82    0.00    0.00    0.00    1.20
13:41:34     all   82.42    0.00    8.19    0.00    0.00    9.19    0.00    0.00    0.00    0.20
13:41:35     all   84.30    0.00    7.10    0.00    0.00    8.40    0.00    0.00    0.00    0.20
13:41:36     all   83.18    0.00    7.51    0.00    0.00    8.91    0.00    0.00    0.00    0.40
13:41:37     all   82.52    0.00    8.39    0.00    0.00    8.49    0.00    0.00    0.00    0.60
13:41:38     all   81.88    0.00    7.01    0.00    0.00    8.21    0.00    0.00    0.00    2.90
13:41:39     all   83.15    0.00    8.22    0.00    0.00    8.22    0.00    0.00    0.00    0.40
13:41:40     all   81.88    0.00    8.81    0.00    0.00    8.51    0.00    0.00    0.00    0.80
13:41:41     all   81.63    0.00    8.23    0.00    0.00    8.53    0.00    0.00    0.00    1.61
13:41:42     all   82.34    0.00    8.48    0.00    0.00    9.18    0.00    0.00    0.00    0.00
13:41:43     all   82.40    0.00    8.20    0.00    0.00    8.20    0.00    0.00    0.00    1.20
13:41:44     all   82.97    0.00    8.22    0.00    0.00    8.32    0.00    0.00    0.00    0.50
13:41:45     all   83.33    0.00    8.13    0.00    0.00    8.23    0.00    0.00    0.00    0.30
13:41:46     all   82.03    0.00    7.73    0.00    0.00    8.94    0.00    0.00    0.00    1.31
13:41:47     all   80.38    0.00   10.16    0.00    0.00    9.06    0.00    0.00    0.00    0.40
13:41:48     all   82.25    0.00    7.42    0.00    0.00    8.12    0.00    0.00    0.00    2.21
13:41:49     all   82.48    0.00    7.81    0.00    0.00    9.01    0.00    0.00    0.00    0.70
13:41:50     all   81.04    0.00    9.13    0.00    0.00    8.73    0.00    0.00    0.00    1.10
13:41:51     all   82.62    0.00    8.29    0.10    0.00    8.79    0.00    0.00    0.00    0.20
13:41:52     all   82.40    0.00    8.30    0.00    0.00    9.00    0.00    0.00    0.00    0.30
13:41:53     all   83.37    0.00    8.42    0.00    0.00    8.12    0.00    0.00    0.00    0.10
13:41:54     all   82.63    0.00    8.28    0.00    0.00    8.48    0.00    0.00    0.00    0.60
13:41:55     all   83.73    0.00    7.68    0.00    0.00    8.38    0.00    0.00    0.00    0.20
13:41:56     all   83.90    0.00    7.50    0.00    0.00    8.60    0.00    0.00    0.00    0.00
13:41:57     all   81.70    0.00    9.60    0.00    0.00    8.50    0.00    0.00    0.00    0.20
13:41:58     all   84.18    0.00    7.21    0.00    0.00    8.31    0.00    0.00    0.00    0.30
13:41:59     all   83.52    0.00    7.99    0.00    0.00    8.09    0.00    0.00    0.00    0.40
13:42:00     all   79.78    0.00    8.91    0.10    0.00    9.11    0.00    0.00    0.00    2.10
13:42:01     all   82.11    0.00    7.04    0.20    0.00    8.54    0.00    0.00    0.00    2.11
13:42:02     all   83.47    0.00    7.52    0.00    0.00    8.72    0.00    0.00    0.00    0.30
13:42:03     all   82.53    0.00    8.98    0.00    0.00    8.48    0.00    0.00    0.00    0.00
13:42:04     all   80.84    0.00    9.73    0.00    0.00    9.03    0.00    0.00    0.00    0.40
13:42:05     all   81.00    0.00    8.90    0.00    0.00    9.50    0.00    0.00    0.00    0.60
13:42:06     all   82.98    0.00    8.01    0.00    0.00    8.71    0.00    0.00    0.00    0.30
13:42:07     all   79.48    0.00   10.96    0.00    0.00    9.26    0.00    0.00    0.00    0.30
13:42:08     all   82.80    0.00    8.80    0.00    0.00    8.00    0.00    0.00    0.00    0.40
13:42:09     all   81.48    0.00    9.51    0.00    0.00    8.51    0.00    0.00    0.00    0.50
13:42:10     all   83.12    0.00    8.19    0.00    0.00    8.39    0.00    0.00    0.00    0.30
13:42:11     all   81.84    0.00    9.38    0.00    0.00    8.58    0.00    0.00    0.00    0.20
13:42:12     all   82.75    0.00    8.53    0.00    0.00    8.53    0.00    0.00    0.00    0.20
13:42:13     all   81.86    0.00    9.22    0.00    0.00    8.52    0.00    0.00    0.00    0.40
