Linux 5.15.0-136-generic (qiang-gpu6) 	09/23/25 	_x86_64_	(10 CPU)

11:01:51     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:02:20     all   24.02    0.00    4.41    0.00    0.00    7.39    0.00    0.00    0.00   64.17
11:02:21     all   26.19    0.00    4.25    0.00    0.00    7.68    0.00    0.00    0.00   61.88
11:02:22     all   26.71    0.00    3.79    0.00    0.00    7.37    0.00    0.00    0.00   62.13
11:02:23     all   26.09    0.00    3.86    0.00    0.00    7.41    0.00    0.00    0.00   62.64
11:02:24     all   24.72    0.00    5.31    0.20    0.00    7.76    0.00    0.00    0.00   62.00
11:02:25     all   25.23    0.00    4.92    0.00    0.00    6.97    0.00    0.00    0.00   62.87
11:02:26     all   25.56    0.00    4.55    0.00    0.00    7.17    0.00    0.00    0.00   62.73
11:02:27     all   25.98    0.00    6.24    0.00    0.00    7.35    0.00    0.00    0.00   60.42
11:02:28     all   24.46    0.00    4.73    0.00    0.00    7.40    0.00    0.00    0.00   63.41
11:02:29     all   25.92    0.00    4.80    0.20    0.00    7.45    0.00    0.00    0.00   61.63
11:02:30     all   24.42    0.00    4.48    0.00    0.00    7.53    0.00    0.00    0.00   63.58
11:02:31     all   25.38    0.00    4.83    0.00    0.00    7.45    0.00    0.00    0.00   62.34
11:02:32     all   25.43    0.00    4.64    0.00    0.00    7.67    0.00    0.00    0.00   62.26
11:02:33     all   24.01    0.00    5.09    0.00    0.00    7.32    0.00    0.00    0.00   63.58
11:02:34     all   26.92    0.00    4.45    0.10    0.00    7.79    0.00    0.00    0.00   60.73
11:02:35     all   24.59    0.00    4.57    0.00    0.00    7.42    0.00    0.00    0.00   63.41
11:02:36     all   24.41    0.00    5.62    0.00    0.00    6.84    0.00    0.00    0.00   63.13
11:02:37     all   26.08    0.00    5.72    0.00    0.00    7.22    0.00    0.00    0.00   60.98
11:02:38     all   25.36    0.00    4.48    0.00    0.00    6.72    0.00    0.00    0.00   63.44
11:02:39     all   25.96    0.00    4.77    0.20    0.00    7.30    0.00    0.00    0.00   61.76
11:02:40     all   24.82    0.00    4.44    0.00    0.00    7.87    0.00    0.00    0.00   62.87
11:02:41     all   25.66    0.00    3.85    0.00    0.00    7.40    0.00    0.00    0.00   63.08
11:02:42     all   25.43    0.00    5.83    0.00    0.00    7.14    0.00    0.00    0.00   61.61
11:02:43     all   24.52    0.00    4.74    0.00    0.00    7.47    0.00    0.00    0.00   63.27
11:02:44     all   25.64    0.00    4.90    0.10    0.00    7.56    0.00    0.00    0.00   61.80
11:02:45     all   26.63    0.00    5.01    0.00    0.00    7.21    0.00    0.00    0.00   61.16
11:02:46     all   25.08    0.00    4.20    0.00    0.00    7.16    0.00    0.00    0.00   63.56
11:02:47     all   25.59    0.00    5.10    0.00    0.00    7.34    0.00    0.00    0.00   61.98
11:02:48     all   24.90    0.00    4.82    0.00    0.00    7.63    0.00    0.00    0.00   62.65
11:02:49     all   26.32    0.00    4.86    0.10    0.00    7.39    0.00    0.00    0.00   61.34
11:02:50     all   24.44    0.00    4.56    0.00    0.00    7.20    0.00    0.00    0.00   63.79
11:02:51     all   25.13    0.00    5.05    0.00    0.00    7.06    0.00    0.00    0.00   62.76
11:02:52     all   25.81    0.00    4.98    0.00    0.00    7.11    0.00    0.00    0.00   62.09
11:02:53     all   25.08    0.00    4.75    0.00    0.00    6.77    0.00    0.00    0.00   63.40
11:02:54     all   25.90    0.00    3.92    0.21    0.00    6.91    0.00    0.00    0.00   63.05
11:02:55     all   26.92    0.00    5.04    0.00    0.00    6.96    0.00    0.00    0.00   61.09
11:02:56     all   25.38    0.00    4.75    0.00    0.00    6.98    0.00    0.00    0.00   62.89
11:02:57     all   25.03    0.00    5.49    0.00    0.00    7.12    0.00    0.00    0.00   62.36
11:02:58     all   25.56    0.00    3.58    0.00    0.00    7.46    0.00    0.00    0.00   63.39
11:02:59     all   25.66    0.00    4.89    0.10    0.00    7.33    0.00    0.00    0.00   62.02
11:03:00     all   23.40    0.00    5.39    0.00    0.00    7.22    0.00    0.00    0.00   63.99
11:03:01     all   25.48    0.00    4.91    0.00    0.00    7.32    0.00    0.00    0.00   62.29
11:03:02     all   25.51    0.00    4.96    0.00    0.00    7.39    0.00    0.00    0.00   62.15
11:03:03     all   25.99    0.00    3.64    0.00    0.00    7.18    0.00    0.00    0.00   63.20
11:03:04     all   26.22    0.00    4.59    0.20    0.00    7.48    0.00    0.00    0.00   61.52
11:03:05     all   26.67    0.00    5.27    0.00    0.00    7.20    0.00    0.00    0.00   60.85
11:03:06     all   25.97    0.00    3.97    0.00    0.00    7.43    0.00    0.00    0.00   62.63
11:03:07     all   25.25    0.00    4.99    0.00    0.00    7.54    0.00    0.00    0.00   62.22
11:03:08     all   24.39    0.00    4.71    0.00    0.00    7.27    0.00    0.00    0.00   63.63
11:03:09     all   27.48    0.00    4.56    0.20    0.00    7.00    0.00    0.00    0.00   60.75
11:03:10     all   25.33    0.00    3.69    0.00    0.00    6.87    0.00    0.00    0.00   64.10
11:03:11     all   24.92    0.00    4.31    0.00    0.00    6.77    0.00    0.00    0.00   64.00
11:03:12     all   26.54    0.00    4.64    0.00    0.00    6.66    0.00    0.00    0.00   62.16
11:03:13     all   24.95    0.00    4.09    0.00    0.00    7.06    0.00    0.00    0.00   63.91
11:03:14     all   26.31    0.00    4.03    0.30    0.00    7.16    0.00    0.00    0.00   62.20
11:03:15     all   26.77    0.00    5.45    0.00    0.00    6.57    0.00    0.00    0.00   61.21
11:03:16     all   26.25    0.00    4.07    0.00    0.00    6.92    0.00    0.00    0.00   62.77
11:03:17     all   26.28    0.00    4.53    0.00    0.00    7.35    0.00    0.00    0.00   61.83
11:03:18     all   25.33    0.00    3.97    0.00    0.00    7.22    0.00    0.00    0.00   63.48
11:03:19     all   25.35    0.00    5.38    0.20    0.00    6.69    0.00    0.00    0.00   62.37
11:03:20     all   25.83    0.00    4.92    0.00    0.00    7.14    0.00    0.00    0.00   62.11
11:03:21     all   23.95    0.00    4.91    0.00    0.00    7.68    0.00    0.00    0.00   63.46
11:03:22     all   25.10    0.00    5.79    0.00    0.00    7.01    0.00    0.00    0.00   62.09
11:03:23     all   24.16    0.00    4.59    0.00    0.00    7.14    0.00    0.00    0.00   64.12
11:03:24     all   26.21    0.00    3.51    0.10    0.00    7.02    0.00    0.00    0.00   63.16
11:03:25     all   25.75    0.00    5.53    0.00    0.00    7.34    0.00    0.00    0.00   61.37
11:03:26     all   26.59    0.00    4.75    0.00    0.00    6.98    0.00    0.00    0.00   61.68
11:03:27     all   25.84    0.00    6.69    0.00    0.00    6.99    0.00    0.00    0.00   60.49
11:03:28     all   24.77    0.00    4.02    0.00    0.00    7.02    0.00    0.00    0.00   64.19
11:03:29     all   26.50    0.00    4.79    0.10    0.00    7.03    0.00    0.00    0.00   61.57
11:03:30     all   25.51    0.00    4.07    0.00    0.00    7.32    0.00    0.00    0.00   63.11
11:03:31     all   24.92    0.00    3.98    0.00    0.00    7.56    0.00    0.00    0.00   63.53
11:03:32     all   25.86    0.00    4.73    0.00    0.00    7.24    0.00    0.00    0.00   62.17
11:03:33     all   26.42    0.00    4.37    0.00    0.00    7.32    0.00    0.00    0.00   61.89
11:03:34     all   25.51    0.00    4.35    0.10    0.00    6.58    0.00    0.00    0.00   63.46
11:03:35     all   26.12    0.00    4.59    0.00    0.00    7.14    0.00    0.00    0.00   62.14
11:03:36     all   25.38    0.00    5.84    0.00    0.00    6.85    0.00    0.00    0.00   61.93
11:03:37     all   24.75    0.00    5.68    0.00    0.00    6.59    0.00    0.00    0.00   62.98
11:03:38     all   26.36    0.00    4.02    0.00    0.00    6.94    0.00    0.00    0.00   62.68
11:03:39     all   25.10    0.00    4.33    0.30    0.00    8.06    0.00    0.00    0.00   62.20
11:03:40     all   24.64    0.00    4.79    0.00    0.00    7.23    0.00    0.00    0.00   63.34
11:03:41     all   24.62    0.00    4.37    0.10    0.00    7.53    0.00    0.00    0.00   63.38
11:03:42     all   25.25    0.00    4.97    0.00    0.00    7.10    0.00    0.00    0.00   62.68
11:03:43     all   26.29    0.00    5.36    0.00    0.00    6.98    0.00    0.00    0.00   61.38
11:03:44     all   24.72    0.00    4.74    0.10    0.00    6.96    0.00    0.00    0.00   63.47
11:03:45     all   25.86    0.00    5.23    0.00    0.00    7.14    0.00    0.00    0.00   61.77
11:03:46     all   26.01    0.00    4.66    0.00    0.00    7.29    0.00    0.00    0.00   62.04
11:03:47     all   25.46    0.00    5.09    0.00    0.00    6.92    0.00    0.00    0.00   62.53
11:03:48     all   25.81    0.00    4.35    0.00    0.00    6.68    0.00    0.00    0.00   63.16
11:03:49     all   25.74    0.00    4.00    0.10    0.00    7.38    0.00    0.00    0.00   62.77
11:03:50     all   25.93    0.00    4.74    0.00    0.00    7.87    0.00    0.00    0.00   61.45
11:03:51     all   25.00    0.00    4.37    0.00    0.00    7.52    0.00    0.00    0.00   63.11
11:03:52     all   24.82    0.00    3.66    0.00    0.00    8.04    0.00    0.00    0.00   63.48
11:03:53     all   24.39    0.00    5.23    0.00    0.00    7.89    0.00    0.00    0.00   62.50
11:03:54     all   24.21    0.00    4.72    0.21    0.00    6.97    0.00    0.00    0.00   63.90
11:03:55     all   25.96    0.00    4.93    0.00    0.00    7.65    0.00    0.00    0.00   61.47
11:03:56     all   25.23    0.00    5.62    0.00    0.00    6.95    0.00    0.00    0.00   62.21
11:03:57     all   25.10    0.00    5.47    0.00    0.00    7.59    0.00    0.00    0.00   61.84
11:03:58     all   24.72    0.00    4.24    0.00    0.00    7.57    0.00    0.00    0.00   63.47
11:03:59     all   25.66    0.00    4.77    0.20    0.00    7.10    0.00    0.00    0.00   62.27
11:04:00     all   24.52    0.00    5.35    0.00    0.00    6.96    0.00    0.00    0.00   63.17
11:04:01     all   25.35    0.00    3.43    0.00    0.00    7.17    0.00    0.00    0.00   64.04
11:04:02     all   23.73    0.00    4.79    0.00    0.00    7.23    0.00    0.00    0.00   64.26
11:04:03     all   25.64    0.00    4.98    0.00    0.00    7.22    0.00    0.00    0.00   62.16
11:04:04     all   26.04    0.00    4.36    0.20    0.00    7.50    0.00    0.00    0.00   61.90
11:04:05     all   26.68    0.00    4.58    0.00    0.00    6.92    0.00    0.00    0.00   61.81
11:04:06     all   25.10    0.00    5.02    0.00    0.00    6.45    0.00    0.00    0.00   63.42
11:04:07     all   25.54    0.00    5.01    0.00    0.00    7.66    0.00    0.00    0.00   61.80
11:04:08     all   25.10    0.00    5.04    0.00    0.00    6.96    0.00    0.00    0.00   62.90
11:04:09     all   24.95    0.00    5.32    0.10    0.00    6.85    0.00    0.00    0.00   62.78
11:04:10     all   25.10    0.00    4.29    0.00    0.00    7.65    0.00    0.00    0.00   62.96
11:04:11     all   24.29    0.00    3.98    0.00    0.00    7.04    0.00    0.00    0.00   64.69
11:04:12     all   24.67    0.00    3.77    0.00    0.00    7.54    0.00    0.00    0.00   64.02
11:04:13     all   25.79    0.00    4.87    0.00    0.00    7.21    0.00    0.00    0.00   62.13
11:04:14     all   25.20    0.00    4.20    0.10    0.00    6.76    0.00    0.00    0.00   63.73
11:04:15     all   25.23    0.00    4.78    0.00    0.00    7.53    0.00    0.00    0.00   62.46
11:04:16     all   25.74    0.00    4.19    0.00    0.00    7.15    0.00    0.00    0.00   62.92
11:04:17     all   26.01    0.00    5.57    0.00    0.00    6.58    0.00    0.00    0.00   61.84
11:04:18     all   26.26    0.00    3.82    0.00    0.00    6.74    0.00    0.00    0.00   63.18
11:04:19     all   26.06    0.00    4.77    0.20    0.00    7.10    0.00    0.00    0.00   61.87
11:04:20     all   23.94    0.00    5.25    0.00    0.00    7.98    0.00    0.00    0.00   62.83
11:04:21     all   24.85    0.00    4.85    0.10    0.00    7.27    0.00    0.00    0.00   62.93
11:04:22     all   24.80    0.00    5.34    0.00    0.00    7.66    0.00    0.00    0.00   62.20
11:04:23     all   25.33    0.00    5.73    0.00    0.00    7.24    0.00    0.00    0.00   61.71
11:04:24     all   25.53    0.00    4.48    0.20    0.00    6.51    0.00    0.00    0.00   63.28
11:04:25     all   25.73    0.00    5.17    0.00    0.00    7.29    0.00    0.00    0.00   61.80
11:04:26     all   25.96    0.00    5.25    0.00    0.00    7.17    0.00    0.00    0.00   61.62
11:04:27     all   25.66    0.00    6.24    0.00    0.00    7.36    0.00    0.00    0.00   60.74
11:04:28     all   25.25    0.00    4.48    0.00    0.00    7.33    0.00    0.00    0.00   62.93
11:04:29     all   25.05    0.00    3.75    0.00    0.00    7.81    0.00    0.00    0.00   63.39
11:04:30     all   25.03    0.00    5.19    0.10    0.00    6.61    0.00    0.00    0.00   63.07
11:04:31     all   24.52    0.00    5.19    0.00    0.00    7.12    0.00    0.00    0.00   63.17
11:04:32     all   25.46    0.00    3.97    0.00    0.00    7.03    0.00    0.00    0.00   63.54
11:04:33     all   25.79    0.00    5.48    0.00    0.00    7.41    0.00    0.00    0.00   61.32
11:04:34     all   25.73    0.00    4.02    0.00    0.00    6.83    0.00    0.00    0.00   63.42
11:04:35     all   26.50    0.00    4.16    0.20    0.00    6.80    0.00    0.00    0.00   62.34
11:04:36     all   26.89    0.00    5.42    0.00    0.00    6.85    0.00    0.00    0.00   60.84
11:04:37     all   25.38    0.00    5.30    0.00    0.00    7.44    0.00    0.00    0.00   61.88
11:04:38     all   25.15    0.00    4.52    0.00    0.00    6.88    0.00    0.00    0.00   63.45
11:04:39     all   25.53    0.00    3.26    0.00    0.00    7.83    0.00    0.00    0.00   63.38
11:04:40     all   25.48    0.00    4.79    0.10    0.00    7.34    0.00    0.00    0.00   62.28
11:04:41     all   24.29    0.00    4.17    0.00    0.00    7.72    0.00    0.00    0.00   63.82
11:04:42     all   28.27    0.00    5.43    2.72    0.00    7.44    0.00    0.00    0.00   56.14
11:04:43     all   28.44    0.00    5.26    0.00    0.00    6.78    0.00    0.00    0.00   59.51
11:04:44     all   33.74    0.00    5.01    0.00    0.00    7.36    0.00    0.00    0.00   53.89
11:04:45     all   32.04    0.00    4.90    0.00    0.00    7.65    0.00    0.00    0.00   55.41
11:04:46     all   26.52    0.00    5.76    0.00    0.00    7.50    0.00    0.00    0.00   60.23
11:04:47     all   25.62    0.00    5.14    0.21    0.00    6.89    0.00    0.00    0.00   62.14
11:04:48     all   25.71    0.00    3.85    0.00    0.00    7.39    0.00    0.00    0.00   63.06
11:04:49     all   25.97    0.00    5.05    0.00    0.00    7.14    0.00    0.00    0.00   61.84
11:04:50     all   25.08    0.00    5.14    0.00    0.00    7.75    0.00    0.00    0.00   62.03
11:04:51     all   24.95    0.00    4.21    0.00    0.00    7.08    0.00    0.00    0.00   63.76
11:04:52     all   25.43    0.00    4.36    0.20    0.00    7.80    0.00    0.00    0.00   62.21
11:04:53     all   25.69    0.00    4.59    0.00    0.00    7.34    0.00    0.00    0.00   62.39
11:04:54     all   24.49    0.00    4.39    0.00    0.00    6.84    0.00    0.00    0.00   64.29
11:04:55     all   24.54    0.00    4.11    0.00    0.00    7.08    0.00    0.00    0.00   64.27
11:04:56     all   26.12    0.00    4.78    0.00    0.00    6.81    0.00    0.00    0.00   62.30
11:04:57     all   27.05    0.00    6.21    0.10    0.00    7.31    0.00    0.00    0.00   59.32
11:04:58     all   24.12    0.00    5.15    0.00    0.00    7.67    0.00    0.00    0.00   63.07
11:04:59     all   24.54    0.00    4.48    0.00    0.00    7.03    0.00    0.00    0.00   63.95
11:05:00     all   26.31    0.00    5.02    0.00    0.00    6.65    0.00    0.00    0.00   62.03
11:05:01     all   25.48    0.00    3.77    0.00    0.00    7.34    0.00    0.00    0.00   63.40
11:05:02     all   24.95    0.00    4.95    0.10    0.00    6.97    0.00    0.00    0.00   63.03
11:05:03     all   24.72    0.00    5.52    0.00    0.00    6.74    0.00    0.00    0.00   63.02
11:05:04     all   25.08    0.00    5.36    0.00    0.00    7.08    0.00    0.00    0.00   62.49
11:05:05     all   25.49    0.00    3.79    0.00    0.00    6.65    0.00    0.00    0.00   64.07
11:05:06     all   26.75    0.00    4.66    0.00    0.00    6.89    0.00    0.00    0.00   61.70
11:05:07     all   27.23    0.00    5.67    0.00    0.00    7.49    0.00    0.00    0.00   59.62
11:05:08     all   23.98    0.00    4.98    0.20    0.00    7.32    0.00    0.00    0.00   63.52
11:05:09     all   24.55    0.00    5.13    0.00    0.00    7.14    0.00    0.00    0.00   63.18
11:05:10     all   26.32    0.00    4.67    0.00    0.00    6.91    0.00    0.00    0.00   62.09
11:05:11     all   24.72    0.00    4.37    0.10    0.00    6.61    0.00    0.00    0.00   64.19
11:05:12     all   25.51    0.00    4.41    0.00    0.00    6.25    0.00    0.00    0.00   63.83
11:05:13     all   24.55    0.00    4.95    0.20    0.00    6.97    0.00    0.00    0.00   63.33
11:05:14     all   25.46    0.00    4.58    0.00    0.00    7.43    0.00    0.00    0.00   62.53
11:05:15     all   24.32    0.00    4.84    0.00    0.00    6.86    0.00    0.00    0.00   63.98
11:05:16     all   26.25    0.00    5.29    0.00    0.00    7.02    0.00    0.00    0.00   61.44
11:05:17     all   26.37    0.00    5.07    0.00    0.00    7.91    0.00    0.00    0.00   60.65
11:05:18     all   25.13    0.00    3.60    0.31    0.00    7.31    0.00    0.00    0.00   63.65
11:05:19     all   24.57    0.00    4.47    0.00    0.00    7.41    0.00    0.00    0.00   63.55
11:05:20     all   26.27    0.00    5.19    0.00    0.00    7.13    0.00    0.00    0.00   61.41
11:05:21     all   24.90    0.00    4.27    0.00    0.00    7.42    0.00    0.00    0.00   63.41
11:05:22     all   26.44    0.00    4.46    0.00    0.00    7.19    0.00    0.00    0.00   61.90
11:05:23     all   25.58    0.00    4.83    0.20    0.00    6.65    0.00    0.00    0.00   62.74
11:05:24     all   26.83    0.00    4.92    0.00    0.00    7.44    0.00    0.00    0.00   60.80
11:05:25     all   24.62    0.00    4.26    0.00    0.00    7.29    0.00    0.00    0.00   63.83
11:05:26     all   26.15    0.00    4.80    0.00    0.00    7.25    0.00    0.00    0.00   61.80
11:05:27     all   27.60    0.00    6.47    0.00    0.00    7.28    0.00    0.00    0.00   58.65
11:05:28     all   25.28    0.00    4.28    0.10    0.00    7.03    0.00    0.00    0.00   63.30
11:05:29     all   25.51    0.00    4.27    0.00    0.00    7.32    0.00    0.00    0.00   62.91
11:05:30     all   26.93    0.00    4.47    0.00    0.00    6.61    0.00    0.00    0.00   61.99
11:05:31     all   23.69    0.00    5.05    0.00    0.00    7.21    0.00    0.00    0.00   64.06
11:05:32     all   23.94    0.00    5.17    0.00    0.00    7.61    0.00    0.00    0.00   63.29
11:05:33     all   25.40    0.00    4.44    0.10    0.00    7.16    0.00    0.00    0.00   62.90
11:05:34     all   26.01    0.00    5.26    0.00    0.00    7.09    0.00    0.00    0.00   61.64
11:05:35     all   24.70    0.00    4.27    0.00    0.00    7.52    0.00    0.00    0.00   63.52
11:05:36     all   26.32    0.00    4.47    0.10    0.00    7.22    0.00    0.00    0.00   61.89
11:05:37     all   25.56    0.00    5.50    0.00    0.00    7.54    0.00    0.00    0.00   61.41
11:05:38     all   25.10    0.00    3.70    0.10    0.00    6.89    0.00    0.00    0.00   64.20
11:05:39     all   24.75    0.00    4.65    0.00    0.00    7.68    0.00    0.00    0.00   62.93
11:05:40     all   25.48    0.00    5.52    0.00    0.00    7.52    0.00    0.00    0.00   61.48
11:05:41     all   24.26    0.00    4.18    0.00    0.00    7.34    0.00    0.00    0.00   64.22
11:05:42     all   25.38    0.00    4.08    0.00    0.00    7.34    0.00    0.00    0.00   63.20
11:05:43     all   25.51    0.00    4.45    0.20    0.00    6.58    0.00    0.00    0.00   63.26
11:05:44     all   25.58    0.00    4.77    0.00    0.00    7.01    0.00    0.00    0.00   62.64
11:05:45     all   24.50    0.00    4.54    0.00    0.00    7.56    0.00    0.00    0.00   63.41
11:05:46     all   26.79    0.00    5.66    0.00    0.00    6.88    0.00    0.00    0.00   60.67
11:05:47     all   26.16    0.00    5.96    0.00    0.00    6.97    0.00    0.00    0.00   60.91
11:05:48     all   24.97    0.00    4.15    0.30    0.00    7.28    0.00    0.00    0.00   63.30
11:05:49     all   24.82    0.00    5.09    0.00    0.00    6.92    0.00    0.00    0.00   63.17
11:05:50     all   25.95    0.00    4.74    0.00    0.00    7.11    0.00    0.00    0.00   62.20
11:05:51     all   25.70    0.00    4.42    0.00    0.00    7.23    0.00    0.00    0.00   62.65
11:05:52     all   25.74    0.00    4.60    0.00    0.00    6.95    0.00    0.00    0.00   62.72
11:05:53     all   24.37    0.00    4.23    0.20    0.00    7.65    0.00    0.00    0.00   63.54
11:05:54     all   25.56    0.00    4.70    0.00    0.00    7.57    0.00    0.00    0.00   62.17
11:05:55     all   24.36    0.00    4.61    0.00    0.00    6.96    0.00    0.00    0.00   64.07
11:05:56     all   26.09    0.00    5.38    0.00    0.00    6.70    0.00    0.00    0.00   61.83
11:05:57     all   26.21    0.00    5.57    0.00    0.00    6.60    0.00    0.00    0.00   61.61
11:05:58     all   24.18    0.00    4.82    0.20    0.00    7.17    0.00    0.00    0.00   63.63
11:05:59     all   25.64    0.00    4.37    0.00    0.00    6.92    0.00    0.00    0.00   63.07
11:06:00     all   25.73    0.00    4.96    0.00    0.00    7.40    0.00    0.00    0.00   61.90
11:06:01     all   24.87    0.00    4.81    0.00    0.00    7.82    0.00    0.00    0.00   62.49
11:06:02     all   22.06    0.00    5.47    0.00    0.00    7.39    0.00    0.00    0.00   65.08
11:06:03     all   24.52    0.00    4.24    0.10    0.00    7.06    0.00    0.00    0.00   64.08
11:06:04     all   25.48    0.00    5.34    0.00    0.00    7.35    0.00    0.00    0.00   61.83
11:06:05     all   25.43    0.00    4.22    0.00    0.00    6.93    0.00    0.00    0.00   63.42
11:06:06     all   24.70    0.00    5.26    0.00    0.00    7.19    0.00    0.00    0.00   62.85
11:06:07     all   25.67    0.00    5.65    0.10    0.00    7.08    0.00    0.00    0.00   61.50
11:06:08     all   26.04    0.00    4.88    0.10    0.00    6.82    0.00    0.00    0.00   62.16
11:06:09     all   25.40    0.00    4.44    0.00    0.00    6.96    0.00    0.00    0.00   63.21
11:06:10     all   25.54    0.00    5.01    0.00    0.00    6.54    0.00    0.00    0.00   62.92
11:06:11     all   24.85    0.00    4.95    0.00    0.00    7.27    0.00    0.00    0.00   62.93
11:06:12     all   26.06    0.00    4.85    0.00    0.00    6.57    0.00    0.00    0.00   62.53
11:06:13     all   25.61    0.00    4.08    0.20    0.00    7.24    0.00    0.00    0.00   62.86
11:06:14     all   25.58    0.00    5.26    0.00    0.00    7.38    0.00    0.00    0.00   61.78
11:06:15     all   23.54    0.00    4.91    0.00    0.00    6.76    0.00    0.00    0.00   64.79
11:06:16     all   24.54    0.00    5.30    0.00    0.00    6.92    0.00    0.00    0.00   63.24
11:06:17     all   26.33    0.00    4.59    0.00    0.00    7.24    0.00    0.00    0.00   61.84
11:06:18     all   26.97    0.00    3.98    0.10    0.00    6.64    0.00    0.00    0.00   62.31
11:06:19     all   25.48    0.00    4.33    0.00    0.00    7.25    0.00    0.00    0.00   62.94
11:06:20     all   24.26    0.00    4.50    0.00    0.00    7.27    0.00    0.00    0.00   63.97
11:06:21     all   24.82    0.00    5.03    0.00    0.00    6.46    0.00    0.00    0.00   63.69
11:06:22     all   24.92    0.00    4.62    0.00    0.00    7.64    0.00    0.00    0.00   62.81
11:06:23     all   24.49    0.00    4.67    0.30    0.00    7.01    0.00    0.00    0.00   63.52
11:06:24     all   26.17    0.00    4.68    0.00    0.00    6.72    0.00    0.00    0.00   62.42
11:06:25     all   24.57    0.00    4.59    0.00    0.00    6.73    0.00    0.00    0.00   64.12
11:06:26     all   25.72    0.00    5.02    0.00    0.00    6.76    0.00    0.00    0.00   62.50
11:06:27     all   25.35    0.00    6.77    0.00    0.00    7.58    0.00    0.00    0.00   60.30
11:06:28     all   26.89    0.00    4.53    0.20    0.00    7.35    0.00    0.00    0.00   61.03
11:06:29     all   24.60    0.00    5.02    0.00    0.00    7.43    0.00    0.00    0.00   62.95
11:06:30     all   25.58    0.00    4.65    0.00    0.00    7.28    0.00    0.00    0.00   62.49
11:06:31     all   24.11    0.00    5.39    0.00    0.00    7.22    0.00    0.00    0.00   63.28
11:06:32     all   24.92    0.00    4.76    0.00    0.00    7.09    0.00    0.00    0.00   63.22
11:06:33     all   24.11    0.00    5.19    0.31    0.00    7.32    0.00    0.00    0.00   63.07
11:06:34     all   24.70    0.00    5.75    0.00    0.00    7.06    0.00    0.00    0.00   62.50
11:06:35     all   23.49    0.00    4.92    0.00    0.00    6.87    0.00    0.00    0.00   64.72
11:06:36     all   25.77    0.00    4.50    0.00    0.00    7.26    0.00    0.00    0.00   62.47
11:06:37     all   25.18    0.00    5.61    0.00    0.00    7.24    0.00    0.00    0.00   61.98
11:06:38     all   25.40    0.00    4.55    0.20    0.00    7.39    0.00    0.00    0.00   62.45
