Linux 5.15.0-136-generic (qiang-gpu6) 	09/23/25 	_x86_64_	(10 CPU)

11:20:19     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:21:06     all   55.18    0.00    6.33    0.00    0.00    8.74    0.00    0.00    0.00   29.75
11:21:07     all   52.97    0.00    8.86    0.00    0.00    8.46    0.00    0.00    0.00   29.71
11:21:08     all   55.58    0.00    7.14    0.00    0.00    8.64    0.00    0.00    0.00   28.64
11:21:09     all   54.06    0.00    7.20    0.00    0.00    8.72    0.00    0.00    0.00   30.02
11:21:10     all   54.68    0.00    6.55    0.00    0.00    9.26    0.00    0.00    0.00   29.51
11:21:11     all   54.65    0.00    6.29    0.00    0.00    8.09    0.00    0.00    0.00   30.97
11:21:12     all   55.34    0.00    6.41    0.00    0.00    8.55    0.00    0.00    0.00   29.70
11:21:13     all   55.05    0.00    6.93    0.00    0.00    8.46    0.00    0.00    0.00   29.56
11:21:14     all   54.07    0.00    6.30    0.00    0.00    8.13    0.00    0.00    0.00   31.50
11:21:15     all   54.08    0.00    6.24    0.20    0.00    8.66    0.00    0.00    0.00   30.82
11:21:16     all   53.71    0.00    8.33    0.00    0.00    9.14    0.00    0.00    0.00   28.82
11:21:17     all   55.03    0.00    6.70    0.00    0.00    8.63    0.00    0.00    0.00   29.64
11:21:18     all   54.38    0.00    6.85    0.00    0.00    8.56    0.00    0.00    0.00   30.21
11:21:19     all   55.40    0.00    5.45    0.00    0.00    8.07    0.00    0.00    0.00   31.08
11:21:20     all   55.04    0.00    5.79    0.20    0.00    8.79    0.00    0.00    0.00   30.17
11:21:21     all   54.48    0.00    6.92    0.00    0.00    7.84    0.00    0.00    0.00   30.75
11:21:22     all   54.71    0.00    6.01    0.00    0.00    7.21    0.00    0.00    0.00   32.06
11:21:23     all   55.62    0.00    5.37    0.00    0.00    6.89    0.00    0.00    0.00   32.12
11:21:24     all   54.43    0.00    6.92    0.00    0.00    8.55    0.00    0.00    0.00   30.11
11:21:25     all   53.98    0.00    7.45    0.20    0.00    9.06    0.00    0.00    0.00   29.31
11:21:26     all   54.59    0.00    6.76    0.00    0.00    7.97    0.00    0.00    0.00   30.68
11:21:27     all   54.59    0.00    7.87    0.00    0.00    6.76    0.00    0.00    0.00   30.78
11:21:28     all   55.39    0.00    7.45    0.00    0.00    8.86    0.00    0.00    0.00   28.30
11:21:29     all   54.38    0.00    7.05    0.00    0.00    8.06    0.00    0.00    0.00   30.51
11:21:30     all   53.02    0.00    7.34    0.20    0.00    8.65    0.00    0.00    0.00   30.78
11:21:31     all   55.54    0.00    6.25    0.00    0.00    8.37    0.00    0.00    0.00   29.84
11:21:32     all   55.52    0.00    5.93    0.00    0.00    7.77    0.00    0.00    0.00   30.78
11:21:33     all   55.31    0.00    7.48    0.00    0.00    9.00    0.00    0.00    0.00   28.21
11:21:34     all   54.85    0.00    5.76    0.00    0.00    7.47    0.00    0.00    0.00   31.92
11:21:35     all   53.99    0.00    6.46    0.20    0.00    9.18    0.00    0.00    0.00   30.17
11:21:36     all   55.16    0.00    6.68    0.00    0.00    8.81    0.00    0.00    0.00   29.35
11:21:37     all   55.08    0.00    6.20    0.00    0.00    8.33    0.00    0.00    0.00   30.39
11:21:38     all   53.37    0.00    7.85    0.00    0.00    7.96    0.00    0.00    0.00   30.82
11:21:39     all   54.90    0.00    6.02    0.00    0.00    8.27    0.00    0.00    0.00   30.82
11:21:40     all   53.55    0.00    6.90    0.00    0.00    8.52    0.00    0.00    0.00   31.03
11:21:41     all   53.88    0.00    7.37    0.00    0.00    8.48    0.00    0.00    0.00   30.27
11:21:42     all   54.08    0.00    7.45    0.00    0.00    7.96    0.00    0.00    0.00   30.51
11:21:43     all   54.78    0.00    7.01    0.00    0.00    8.84    0.00    0.00    0.00   29.37
11:21:44     all   54.17    0.00    6.93    0.00    0.00    8.34    0.00    0.00    0.00   30.55
11:21:45     all   54.42    0.00    6.73    0.20    0.00    8.33    0.00    0.00    0.00   30.32
11:21:46     all   54.93    0.00    7.32    0.00    0.00    8.65    0.00    0.00    0.00   29.09
11:21:47     all   54.56    0.00    7.71    0.00    0.00    8.32    0.00    0.00    0.00   29.41
11:21:48     all   54.18    0.00    6.85    0.00    0.00    8.86    0.00    0.00    0.00   30.11
11:21:49     all   56.02    0.00    5.97    0.00    0.00    7.79    0.00    0.00    0.00   30.23
11:21:50     all   54.04    0.00    5.66    0.10    0.00    8.89    0.00    0.00    0.00   31.31
11:21:51     all   54.41    0.00    7.52    0.00    0.00    9.02    0.00    0.00    0.00   29.06
11:21:52     all   55.16    0.00    6.38    0.00    0.00    7.19    0.00    0.00    0.00   31.28
11:21:53     all   55.02    0.00    7.48    0.00    0.00    8.40    0.00    0.00    0.00   29.10
11:21:54     all   54.67    0.00    7.00    0.00    0.00    8.82    0.00    0.00    0.00   29.51
11:21:55     all   55.92    0.00    5.76    0.20    0.00    7.99    0.00    0.00    0.00   30.13
11:21:56     all   54.75    0.00    6.26    0.00    0.00    8.18    0.00    0.00    0.00   30.81
11:21:57     all   54.57    0.00    8.13    0.00    0.00    8.74    0.00    0.00    0.00   28.56
11:21:58     all   54.43    0.00    5.60    0.00    0.00    7.83    0.00    0.00    0.00   32.15
11:21:59     all   53.31    0.00    7.63    0.00    0.00    8.63    0.00    0.00    0.00   30.42
11:22:00     all   54.69    0.00    6.26    0.10    0.00    8.78    0.00    0.00    0.00   30.17
11:22:01     all   54.33    0.00    5.95    0.00    0.00    8.17    0.00    0.00    0.00   31.55
11:22:02     all   54.23    0.00    7.14    0.00    0.00    8.55    0.00    0.00    0.00   30.08
11:22:03     all   55.40    0.00    6.82    0.00    0.00    8.04    0.00    0.00    0.00   29.74
11:22:04     all   53.46    0.00    6.00    0.00    0.00    9.15    0.00    0.00    0.00   31.40
11:22:05     all   54.61    0.00    6.89    0.10    0.00    8.51    0.00    0.00    0.00   29.89
11:22:06     all   55.92    0.00    6.12    0.00    0.00    8.03    0.00    0.00    0.00   29.92
11:22:07     all   55.07    0.00    7.20    0.00    0.00    7.81    0.00    0.00    0.00   29.92
11:22:08     all   53.03    0.00    7.98    0.00    0.00    8.08    0.00    0.00    0.00   30.91
11:22:09     all   54.87    0.00    7.20    0.00    0.00    8.42    0.00    0.00    0.00   29.51
11:22:10     all   54.19    0.00    6.66    0.10    0.00    8.17    0.00    0.00    0.00   30.88
11:22:11     all   54.43    0.00    6.84    0.00    0.00    8.15    0.00    0.00    0.00   30.58
11:22:12     all   53.49    0.00    7.48    0.00    0.00    8.49    0.00    0.00    0.00   30.54
11:22:13     all   55.69    0.00    6.71    0.00    0.00    8.03    0.00    0.00    0.00   29.57
11:22:14     all   53.58    0.00    7.15    0.00    0.00    7.65    0.00    0.00    0.00   31.62
11:22:15     all   55.09    0.00    5.94    0.20    0.00    8.56    0.00    0.00    0.00   30.21
11:22:16     all   55.01    0.00    5.91    0.00    0.00    8.12    0.00    0.00    0.00   30.96
11:22:17     all   54.97    0.00    9.13    0.00    0.00    8.32    0.00    0.00    0.00   27.59
11:22:18     all   53.89    0.00    5.73    0.00    0.00    8.38    0.00    0.00    0.00   32.00
11:22:19     all   56.36    0.00    5.11    0.00    0.00    8.51    0.00    0.00    0.00   30.03
11:22:20     all   55.03    0.00    6.14    0.10    0.00    8.05    0.00    0.00    0.00   30.68
11:22:21     all   55.44    0.00    6.05    0.00    0.00    8.27    0.00    0.00    0.00   30.24
11:22:22     all   55.37    0.00    5.72    0.00    0.00    7.92    0.00    0.00    0.00   30.99
11:22:23     all   55.77    0.00    7.09    0.00    0.00    8.30    0.00    0.00    0.00   28.85
11:22:24     all   54.40    0.00    6.07    0.00    0.00    8.39    0.00    0.00    0.00   31.14
11:22:25     all   55.89    0.00    5.74    0.10    0.00    8.46    0.00    0.00    0.00   29.81
11:22:26     all   54.03    0.00    6.96    0.00    0.00    9.07    0.00    0.00    0.00   29.94
11:22:27     all   54.65    0.00    8.69    0.00    0.00    8.79    0.00    0.00    0.00   27.88
11:22:28     all   53.89    0.00    6.47    0.00    0.00    8.39    0.00    0.00    0.00   31.24
11:22:29     all   55.05    0.00    6.97    0.00    0.00    8.99    0.00    0.00    0.00   28.99
11:22:30     all   53.55    0.00    7.71    0.20    0.00    8.31    0.00    0.00    0.00   30.23
11:22:31     all   54.10    0.00    7.80    0.00    0.00    8.40    0.00    0.00    0.00   29.70
11:22:32     all   55.33    0.00    6.44    0.00    0.00    8.55    0.00    0.00    0.00   29.68
11:22:33     all   55.40    0.00    7.77    0.00    0.00    7.97    0.00    0.00    0.00   28.86
11:22:34     all   55.31    0.00    6.57    0.00    0.00    8.80    0.00    0.00    0.00   29.32
11:22:35     all   54.64    0.00    6.55    0.20    0.00    8.06    0.00    0.00    0.00   30.54
11:22:36     all   54.63    0.00    6.54    0.00    0.00    9.26    0.00    0.00    0.00   29.58
11:22:37     all   55.16    0.00    8.20    0.00    0.00    8.60    0.00    0.00    0.00   28.04
11:22:38     all   54.33    0.00    6.64    0.00    0.00    8.95    0.00    0.00    0.00   30.08
11:22:39     all   54.50    0.00    7.40    0.00    0.00    7.80    0.00    0.00    0.00   30.30
11:22:40     all   53.64    0.00    6.87    0.10    0.00    8.18    0.00    0.00    0.00   31.21
11:22:41     all   54.74    0.00    6.05    0.00    0.00    7.86    0.00    0.00    0.00   31.35
11:22:42     all   55.15    0.00    5.96    0.00    0.00    8.08    0.00    0.00    0.00   30.81
11:22:43     all   56.07    0.00    5.97    0.00    0.00    8.10    0.00    0.00    0.00   29.86
11:22:44     all   55.19    0.00    6.21    0.00    0.00    8.15    0.00    0.00    0.00   30.45
11:22:45     all   54.80    0.00    5.06    0.10    0.00    8.29    0.00    0.00    0.00   31.75
11:22:46     all   55.36    0.00    5.57    0.00    0.00    7.39    0.00    0.00    0.00   31.68
11:22:47     all   55.62    0.00    7.53    0.00    0.00    8.63    0.00    0.00    0.00   28.21
11:22:48     all   53.14    0.00    6.90    0.00    0.00    8.32    0.00    0.00    0.00   31.64
11:22:49     all   55.07    0.00    6.12    0.00    0.00    8.12    0.00    0.00    0.00   30.69
11:22:50     all   54.48    0.00    5.34    0.30    0.00    7.85    0.00    0.00    0.00   32.02
11:22:51     all   55.35    0.00    5.96    0.00    0.00    7.88    0.00    0.00    0.00   30.81
11:22:52     all   55.57    0.00    6.62    0.00    0.00    8.22    0.00    0.00    0.00   29.59
11:22:53     all   54.28    0.00    7.55    0.00    0.00    8.76    0.00    0.00    0.00   29.41
11:22:54     all   53.96    0.00    7.42    0.00    0.00    8.23    0.00    0.00    0.00   30.39
11:22:55     all   55.40    0.00    5.45    0.10    0.00    8.38    0.00    0.00    0.00   30.68
11:22:56     all   53.60    0.00    6.28    0.00    0.00    8.81    0.00    0.00    0.00   31.31
11:22:57     all   55.95    0.00    7.76    0.00    0.00    8.17    0.00    0.00    0.00   28.12
11:22:58     all   54.28    0.00    5.91    0.00    0.00    7.94    0.00    0.00    0.00   31.87
11:22:59     all   53.48    0.00    9.05    0.00    0.00    8.45    0.00    0.00    0.00   29.03
11:23:00     all   55.12    0.00    5.07    0.20    0.00    8.31    0.00    0.00    0.00   31.31
11:23:01     all   53.85    0.00    6.98    0.00    0.00    8.40    0.00    0.00    0.00   30.77
11:23:02     all   54.79    0.00    4.74    0.00    0.00    8.48    0.00    0.00    0.00   31.99
11:23:03     all   54.67    0.00    7.64    0.10    0.00    7.94    0.00    0.00    0.00   29.65
11:23:04     all   54.66    0.00    6.28    0.00    0.00    7.79    0.00    0.00    0.00   31.28
11:23:05     all   54.75    0.00    6.16    0.20    0.00    7.98    0.00    0.00    0.00   30.91
11:23:06     all   55.61    0.00    4.69    0.00    0.00    8.06    0.00    0.00    0.00   31.63
11:23:07     all   55.91    0.00    7.64    0.00    0.00    8.45    0.00    0.00    0.00   28.00
11:23:08     all   55.29    0.00    5.64    0.00    0.00    8.16    0.00    0.00    0.00   30.92
11:23:09     all   54.90    0.00    6.57    0.00    0.00    8.29    0.00    0.00    0.00   30.23
11:23:10     all   55.21    0.00    5.86    0.10    0.00    8.29    0.00    0.00    0.00   30.54
11:23:11     all   54.38    0.00    7.07    0.00    0.00    8.17    0.00    0.00    0.00   30.38
11:23:12     all   54.23    0.00    6.65    0.00    0.00    7.76    0.00    0.00    0.00   31.35
11:23:13     all   55.15    0.00    6.46    0.00    0.00    8.48    0.00    0.00    0.00   29.90
11:23:14     all   54.18    0.00    6.45    0.00    0.00    8.46    0.00    0.00    0.00   30.92
11:23:15     all   53.88    0.00    6.85    0.00    0.00    8.26    0.00    0.00    0.00   31.02
11:23:16     all   53.62    0.00    6.44    0.00    0.00    8.35    0.00    0.00    0.00   31.59
11:23:17     all   55.01    0.00    7.08    0.00    0.00    8.70    0.00    0.00    0.00   29.22
11:23:18     all   54.12    0.00    6.14    0.00    0.00    7.65    0.00    0.00    0.00   32.09
11:23:19     all   54.37    0.00    5.63    0.00    0.00    8.44    0.00    0.00    0.00   31.56
11:23:20     all   54.60    0.00    7.99    0.20    0.00    7.89    0.00    0.00    0.00   29.32
11:23:21     all   54.02    0.00    6.44    0.00    0.00    8.75    0.00    0.00    0.00   30.78
11:23:22     all   53.78    0.00    7.65    0.00    0.00    8.76    0.00    0.00    0.00   29.81
11:23:23     all   55.83    0.00    6.38    0.00    0.00    8.92    0.00    0.00    0.00   28.88
11:23:24     all   54.82    0.00    6.56    0.00    0.00    7.58    0.00    0.00    0.00   31.05
11:23:25     all   55.05    0.00    5.45    0.10    0.00    7.88    0.00    0.00    0.00   31.52
11:23:26     all   52.16    0.00    7.62    0.00    0.00    8.93    0.00    0.00    0.00   31.29
11:23:27     all   54.99    0.00    8.38    0.00    0.00    8.17    0.00    0.00    0.00   28.46
11:23:28     all   54.22    0.00    6.63    0.00    0.00    9.24    0.00    0.00    0.00   29.92
11:23:29     all   55.46    0.00    5.52    0.00    0.00    8.07    0.00    0.00    0.00   30.95
11:23:30     all   55.84    0.00    5.63    0.30    0.00    7.75    0.00    0.00    0.00   30.48
11:23:31     all   55.10    0.00    6.12    0.00    0.00    8.47    0.00    0.00    0.00   30.31
11:23:32     all   53.14    0.00    6.09    0.00    0.00    8.01    0.00    0.00    0.00   32.76
11:23:33     all   55.65    0.00    6.31    0.00    0.00    8.75    0.00    0.00    0.00   29.30
11:23:34     all   54.63    0.00    6.92    0.00    0.00    8.24    0.00    0.00    0.00   30.21
11:23:35     all   54.54    0.00    6.25    0.10    0.00    8.37    0.00    0.00    0.00   30.75
11:23:36     all   53.40    0.00    7.01    0.00    0.00    8.43    0.00    0.00    0.00   31.17
11:23:37     all   55.76    0.00    6.71    0.00    0.00    8.51    0.00    0.00    0.00   29.03
11:23:38     all   55.34    0.00    5.99    0.00    0.00    8.49    0.00    0.00    0.00   30.17
11:23:39     all   53.95    0.00    7.39    0.00    0.00    7.59    0.00    0.00    0.00   31.07
11:23:40     all   55.02    0.00    6.69    0.10    0.00    8.11    0.00    0.00    0.00   30.09
11:23:41     all   54.91    0.00    4.36    0.00    0.00    8.00    0.00    0.00    0.00   32.73
11:23:42     all   54.92    0.00    6.80    0.00    0.00    8.02    0.00    0.00    0.00   30.25
11:23:43     all   54.95    0.00    6.46    0.00    0.00    7.78    0.00    0.00    0.00   30.81
11:23:44     all   55.88    0.00    7.04    0.00    0.00    8.34    0.00    0.00    0.00   28.74
11:23:45     all   54.35    0.00    6.76    0.10    0.00    8.90    0.00    0.00    0.00   29.89
11:23:46     all   54.03    0.00    5.44    0.00    0.00    8.57    0.00    0.00    0.00   31.96
11:23:47     all   56.08    0.00    8.24    0.00    0.00    8.34    0.00    0.00    0.00   27.34
11:23:48     all   55.13    0.00    6.50    0.00    0.00    8.53    0.00    0.00    0.00   29.85
11:23:49     all   54.78    0.00    6.34    0.00    0.00    8.26    0.00    0.00    0.00   30.61
11:23:50     all   55.96    0.00    5.86    0.10    0.00    8.28    0.00    0.00    0.00   29.80
11:23:51     all   54.30    0.00    6.57    0.00    0.00    8.80    0.00    0.00    0.00   30.33
11:23:52     all   54.74    0.00    5.54    0.00    0.00    8.06    0.00    0.00    0.00   31.65
11:23:53     all   54.40    0.00    6.77    0.00    0.00    7.89    0.00    0.00    0.00   30.94
11:23:54     all   55.34    0.00    7.66    0.00    0.00    7.76    0.00    0.00    0.00   29.23
11:23:55     all   55.56    0.00    5.96    0.20    0.00    8.38    0.00    0.00    0.00   29.90
11:23:56     all   54.60    0.00    5.97    0.00    0.00    8.49    0.00    0.00    0.00   30.94
11:23:57     all   56.24    0.00    6.94    0.00    0.00    8.35    0.00    0.00    0.00   28.47
11:23:58     all   52.33    0.00    7.39    0.00    0.00    9.01    0.00    0.00    0.00   31.28
11:23:59     all   54.05    0.00    5.97    0.00    0.00    8.40    0.00    0.00    0.00   31.58
11:24:00     all   53.78    0.00    8.06    0.10    0.00    8.96    0.00    0.00    0.00   29.10
11:24:01     all   54.43    0.00    6.64    0.00    0.00    8.55    0.00    0.00    0.00   30.38
11:24:02     all   54.33    0.00    7.86    0.00    0.00    8.37    0.00    0.00    0.00   29.44
11:24:03     all   53.65    0.00    7.21    0.00    0.00    8.81    0.00    0.00    0.00   30.33
11:24:04     all   53.96    0.00    8.43    0.00    0.00    9.43    0.00    0.00    0.00   28.18
11:24:05     all   53.81    0.00    6.71    0.00    0.00    8.55    0.00    0.00    0.00   30.93
11:24:06     all   54.34    0.00    5.76    0.00    0.00    7.78    0.00    0.00    0.00   32.12
11:24:07     all   54.99    0.00    7.06    0.00    0.00    8.48    0.00    0.00    0.00   29.47
11:24:08     all   54.13    0.00    6.65    0.00    0.00    8.67    0.00    0.00    0.00   30.54
11:24:09     all   53.96    0.00    7.40    0.00    0.00    8.42    0.00    0.00    0.00   30.22
11:24:10     all   55.83    0.00    6.48    0.20    0.00    8.21    0.00    0.00    0.00   29.28
11:24:11     all   54.78    0.00    6.55    0.00    0.00    8.26    0.00    0.00    0.00   30.41
11:24:12     all   54.06    0.00    7.20    0.00    0.00    9.03    0.00    0.00    0.00   29.72
11:24:13     all   54.27    0.00    7.14    0.00    0.00    8.44    0.00    0.00    0.00   30.15
11:24:14     all   55.52    0.00    7.06    0.00    0.00    8.90    0.00    0.00    0.00   28.53
11:24:15     all   53.11    0.00    7.52    0.20    0.00    8.82    0.00    0.00    0.00   30.36
11:24:16     all   54.17    0.00    6.40    0.00    0.00    8.64    0.00    0.00    0.00   30.79
11:24:17     all   54.55    0.00    7.39    0.00    0.00    7.59    0.00    0.00    0.00   30.47
11:24:18     all   55.40    0.00    6.30    0.00    0.00    7.50    0.00    0.00    0.00   30.80
11:24:19     all   53.88    0.00    7.06    0.00    0.00    8.98    0.00    0.00    0.00   30.07
11:24:20     all   53.75    0.00    7.20    0.30    0.00    8.52    0.00    0.00    0.00   30.22
11:24:21     all   54.93    0.00    5.03    0.00    0.00    8.35    0.00    0.00    0.00   31.69
11:24:22     all   52.95    0.00    6.82    0.00    0.00    8.76    0.00    0.00    0.00   31.47
11:24:23     all   52.99    0.00    8.28    0.00    0.00    8.88    0.00    0.00    0.00   29.84
11:24:24     all   55.11    0.00    7.48    0.00    0.00    8.90    0.00    0.00    0.00   28.51
11:24:25     all   54.89    0.00    6.99    0.20    0.00    8.68    0.00    0.00    0.00   29.24
11:24:26     all   53.71    0.00    6.80    0.00    0.00    8.02    0.00    0.00    0.00   31.47
11:24:27     all   55.45    0.00    7.78    0.00    0.00    7.88    0.00    0.00    0.00   28.89
11:24:28     all   54.43    0.00    6.92    0.00    0.00    7.93    0.00    0.00    0.00   30.72
11:24:29     all   54.63    0.00    6.41    0.00    0.00    8.85    0.00    0.00    0.00   30.11
11:24:30     all   55.29    0.00    5.44    0.20    0.00    7.96    0.00    0.00    0.00   31.12
11:24:31     all   54.31    0.00    5.48    0.00    0.00    7.82    0.00    0.00    0.00   32.39
11:24:32     all   54.81    0.00    5.78    0.00    0.00    8.21    0.00    0.00    0.00   31.21
11:24:33     all   54.45    0.00    7.19    0.10    0.00    8.60    0.00    0.00    0.00   29.66
11:24:34     all   56.36    0.00    6.97    0.00    0.00    9.29    0.00    0.00    0.00   27.37
11:24:35     all   55.80    0.00    5.35    0.30    0.00    8.07    0.00    0.00    0.00   30.47
11:24:36     all   54.18    0.00    5.64    0.00    0.00    8.06    0.00    0.00    0.00   32.12
11:24:37     all   55.36    0.00    6.88    0.00    0.00    8.50    0.00    0.00    0.00   29.25
11:24:38     all   54.10    0.00    7.28    0.00    0.00    8.90    0.00    0.00    0.00   29.73
11:24:39     all   55.12    0.00    5.92    0.00    0.00    8.43    0.00    0.00    0.00   30.52
11:24:40     all   54.32    0.00    7.13    0.20    0.00    8.43    0.00    0.00    0.00   29.92
11:24:41     all   56.20    0.00    5.39    0.00    0.00    8.54    0.00    0.00    0.00   29.88
11:24:42     all   54.48    0.00    7.15    0.00    0.00    8.56    0.00    0.00    0.00   29.81
11:24:43     all   55.31    0.00    6.01    0.00    0.00    8.22    0.00    0.00    0.00   30.46
11:24:44     all   56.13    0.00    6.58    0.00    0.00    7.98    0.00    0.00    0.00   29.31
11:24:45     all   55.71    0.00    5.86    0.30    0.00    7.68    0.00    0.00    0.00   30.43
11:24:46     all   55.02    0.00    5.37    0.00    0.00    8.11    0.00    0.00    0.00   31.51
11:24:47     all   53.49    0.00    8.19    0.00    0.00    8.70    0.00    0.00    0.00   29.63
11:24:48     all   56.15    0.00    5.24    0.00    0.00    8.47    0.00    0.00    0.00   30.14
11:24:49     all   53.88    0.00    6.46    0.00    0.00    8.78    0.00    0.00    0.00   30.88
11:24:50     all   53.86    0.00    6.42    0.20    0.00    8.73    0.00    0.00    0.00   30.79
11:24:51     all   55.57    0.00    6.22    0.00    0.00    7.22    0.00    0.00    0.00   30.99
11:24:52     all   55.13    0.00    5.79    0.00    0.00    8.22    0.00    0.00    0.00   30.86
11:24:53     all   54.90    0.00    6.33    0.00    0.00    8.98    0.00    0.00    0.00   29.80
11:24:54     all   54.90    0.00    6.77    0.00    0.00    8.29    0.00    0.00    0.00   30.03
11:24:55     all   55.23    0.00    6.94    0.20    0.00    8.95    0.00    0.00    0.00   28.67
11:24:56     all   58.12    0.00    6.86    0.91    0.00    8.07    0.00    0.00    0.00   26.03
11:24:57     all   58.92    0.00    7.30    0.00    0.00    8.01    0.00    0.00    0.00   25.76
11:24:58     all   55.21    0.00    7.18    0.00    0.00    7.79    0.00    0.00    0.00   29.83
11:24:59     all   53.77    0.00    7.14    0.00    0.00    8.64    0.00    0.00    0.00   30.45
11:25:00     all   54.58    0.00    6.65    0.20    0.00    8.06    0.00    0.00    0.00   30.51
11:25:01     all   55.52    0.00    6.83    0.00    0.00    8.43    0.00    0.00    0.00   29.22
11:25:02     all   54.64    0.00    6.25    0.00    0.00    8.47    0.00    0.00    0.00   30.65
11:25:03     all   54.95    0.00    6.57    0.00    0.00    9.29    0.00    0.00    0.00   29.19
11:25:04     all   55.08    0.00    6.33    0.00    0.00    8.24    0.00    0.00    0.00   30.35
11:25:05     all   54.81    0.00    6.71    0.20    0.00    8.22    0.00    0.00    0.00   30.06
11:25:06     all   53.76    0.00    7.22    0.00    0.00    8.02    0.00    0.00    0.00   30.99
